Type,Breed,Color,Sex,Size,Days in Shelter,Intake Type,Outcome Type,Intake Condition,Age,Encoded Color,Encoded Breed,Encoded Intake Condition,Encoded Size,Encoded Sex
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,3,ADOPTION RETURN,ADOPTION,HEALTHY,7,5,2,0,0,2
CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,17,OWNER SURRENDER,ADOPTION,HEALTHY,1,6,2,0,0,2
CAT,DOMESTIC MH,BLACK/WHITE,Neutered,SMALL,67,OWNER SURRENDER,ADOPTION,TREATABLE/MANAGEABLE,16,5,1,1,3,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,14,STRAY,ADOPTION,HEALTHY,8,6,2,0,3,3
CAT,DOMESTIC SH,TORTIE,Spayed,KITTN,32,OWNER SURRENDER,ADOPTION,HEALTHY,9,5,2,0,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,26,STRAY,ADOPTION,HEALTHY,7,5,2,0,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,1,TRANSFER,ADOPTION,HEALTHY,8,5,2,0,3,3
CAT,DOMESTIC MH,WHITE/BLACK,Neutered,SMALL,31,OWNER SURRENDER,ADOPTION,TREATABLE/MANAGEABLE,7,5,1,1,3,2
CAT,DOMESTIC MH,BLACK,Neutered,KITTN,35,STRAY,ADOPTION,TREATABLE/REHAB,6,0,1,2,0,2
CAT,DOMESTIC SH,GRAY TABBY,Neutered,SMALL,28,OWNER SURRENDER,ADOPTION,HEALTHY,9,6,2,0,3,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,5,OWNER SURRENDER,ADOPTION,HEALTHY,5,6,2,0,0,3
CAT,DOMESTIC SH,ORG TABBY/WHITE,Neutered,KITTN,24,STRAY,ADOPTION,UNKNOWN,2,6,2,3,0,2
CAT,DOMESTIC SH,TORTIE,Spayed,KITTN,24,STRAY,ADOPTION,TREATABLE/REHAB,8,5,2,2,0,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,42,STRAY,ADOPTION,HEALTHY,9,6,2,0,3,3
CAT,DOMESTIC MH,BLACK,Neutered,SMALL,23,OWNER SURRENDER,ADOPTION,HEALTHY,12,0,1,0,3,2
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,7,ADOPTION RETURN,ADOPTION,HEALTHY,11,0,2,0,3,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,12,STRAY,ADOPTION,HEALTHY,5,6,2,0,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,10,STRAY,ADOPTION,HEALTHY,7,5,2,0,3,2
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,22,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,8,6,2,2,0,2
CAT,DOMESTIC SH,ORG TABBY,Spayed,SMALL,20,STRAY,ADOPTION,HEALTHY,7,6,2,0,3,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,11,STRAY,ADOPTION,HEALTHY,6,5,2,0,3,2
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,18,STRAY,ADOPTION,HEALTHY,10,0,2,0,3,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,26,STRAY,ADOPTION,HEALTHY,6,6,2,0,3,3
CAT,DOMESTIC SH,GRAY TABBY,Neutered,KITTN,55,STRAY,ADOPTION,TREATABLE/REHAB,7,6,2,2,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,34,OWNER SURRENDER,ADOPTION,HEALTHY,9,5,2,0,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,7,OWNER SURRENDER,ADOPTION,UNKNOWN,2,5,2,3,3,3
CAT,DOMESTIC SH,GRAY/WHITE,Spayed,SMALL,37,ADOPTION RETURN,ADOPTION,HEALTHY,7,5,2,0,3,3
CAT,DOMESTIC SH,BLUE,Neutered,SMALL,17,STRAY,ADOPTION,HEALTHY,9,5,2,0,3,2
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,91,STRAY,ADOPTION,HEALTHY,7,6,2,0,3,2
CAT,DOMESTIC MH,BLACK,Neutered,KITTN,9,OWNER SURRENDER,ADOPTION,HEALTHY,8,0,1,0,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,71,STRAY,ADOPTION,TREATABLE/REHAB,7,5,2,2,0,2
CAT,DOMESTIC MH,BLACK/WHITE,Spayed,SMALL,10,OWNER SURRENDER,ADOPTION,HEALTHY,5,5,1,0,3,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,4,OWNER SURRENDER,ADOPTION,HEALTHY,8,6,2,0,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,86,STRAY,ADOPTION,UNKNOWN,5,5,2,3,3,2
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,18,STRAY,ADOPTION,TREATABLE/REHAB,7,6,2,2,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,20,OWNER SURRENDER,ADOPTION,HEALTHY,2,5,2,0,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,8,OWNER SURRENDER,ADOPTION,HEALTHY,14,5,2,0,3,2
CAT,DOMESTIC LH,BRN TABBY/WHITE,Spayed,SMALL,21,ADOPTION RETURN,ADOPTION,HEALTHY,21,6,0,0,3,3
CAT,DOMESTIC SH,GRAY TABBY,Spayed,SMALL,49,QUARANTINE,ADOPTION,HEALTHY,8,6,2,0,3,3
CAT,DOMESTIC MH,BRN TABBY,Spayed,SMALL,11,OWNER SURRENDER,ADOPTION,HEALTHY,11,6,1,0,3,3
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,7,OWNER SURRENDER,ADOPTION,HEALTHY,8,0,2,0,0,2
CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,15,STRAY,ADOPTION,HEALTHY,8,5,2,0,3,3
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,16,STRAY,ADOPTION,HEALTHY,9,0,2,0,0,2
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,39,CONFISCATE,ADOPTION,HEALTHY,5,6,2,0,0,2
CAT,DOMESTIC SH,GRAY TABBY,Neutered,KITTN,8,STRAY,ADOPTION,HEALTHY,8,6,2,0,0,2
CAT,DOMESTIC SH,GRAY/WHITE,Neutered,SMALL,26,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,8,5,2,2,3,2
CAT,DOMESTIC SH,BLUE CREAM/CALICO,Spayed,KITTN,7,TRANSFER,ADOPTION,HEALTHY,9,5,2,0,0,3
CAT,DOMESTIC SH,GRAY TABBY/WHITE,Neutered,MED,87,STRAY,ADOPTION,HEALTHY,17,6,2,0,2,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,34,STRAY,ADOPTION,HEALTHY,1,5,2,0,0,2
CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,66,STRAY,ADOPTION,HEALTHY,11,5,2,0,3,3
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,43,STRAY,ADOPTION,TREATABLE/MANAGEABLE,16,0,2,1,3,2
CAT,DOMESTIC SH,ORG TABBY,Spayed,KITTN,14,STRAY,ADOPTION,HEALTHY,9,6,2,0,0,3
CAT,DOMESTIC SH,GRAY TABBY/WHITE,Neutered,KITTN,12,STRAY,ADOPTION,HEALTHY,4,6,2,0,0,2
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,35,OWNER SURRENDER,ADOPTION,HEALTHY,9,0,2,0,3,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,23,STRAY,ADOPTION,UNKNOWN,9,6,2,3,3,3
CAT,DOMESTIC SH,GRAY TABBY,Spayed,KITTN,7,OWNER SURRENDER,ADOPTION,HEALTHY,8,6,2,0,0,3
CAT,SIAMESE/MIX,BLUE PT,Neutered,SMALL,25,OWNER SURRENDER,ADOPTION,HEALTHY,6,5,3,0,3,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,30,STRAY,ADOPTION,TREATABLE/REHAB,8,6,2,2,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,27,OWNER SURRENDER,ADOPTION,HEALTHY,9,6,2,0,0,3
CAT,DOMESTIC SH,GRAY,Neutered,KITTN,17,STRAY,ADOPTION,HEALTHY,8,3,2,0,0,2
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,14,OWNER SURRENDER,ADOPTION,HEALTHY,5,0,2,0,3,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,37,STRAY,ADOPTION,TREATABLE/REHAB,5,5,2,2,3,2
CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,31,STRAY,ADOPTION,HEALTHY,7,6,2,0,3,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,2,STRAY,ADOPTION,UNKNOWN,5,6,2,3,0,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,34,STRAY,ADOPTION,HEALTHY,7,6,2,0,3,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,28,OWNER SURRENDER,ADOPTION,TREATABLE/MANAGEABLE,20,6,2,1,3,3
CAT,DOMESTIC SH,GRAY TABBY,Neutered,SMALL,17,STRAY,ADOPTION,HEALTHY,13,6,2,0,3,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,42,STRAY,ADOPTION,HEALTHY,9,6,2,0,0,2
CAT,DOMESTIC SH,LYNX PT,Spayed,SMALL,19,STRAY,ADOPTION,HEALTHY,5,5,2,0,3,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,4,STRAY,ADOPTION,HEALTHY,9,6,2,0,0,3
CAT,DOMESTIC SH,ORG TABBY,Spayed,KITTN,85,STRAY,ADOPTION,TREATABLE/REHAB,7,6,2,2,0,3
CAT,DOMESTIC SH,GRAY TABBY/WHITE,Spayed,KITTN,29,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,9,6,2,2,0,3
CAT,DOMESTIC SH,GRAY TABBY,Neutered,SMALL,20,OWNER SURRENDER,ADOPTION,TREATABLE/MANAGEABLE,6,6,2,1,3,2
CAT,DOMESTIC SH,GRAY,Neutered,SMALL,27,STRAY,ADOPTION,HEALTHY,4,3,2,0,3,2
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,22,STRAY,ADOPTION,HEALTHY,2,5,2,0,0,3
CAT,DOMESTIC SH,LYNX PT,Neutered,LARGE,23,STRAY,ADOPTION,TREATABLE/REHAB,12,5,2,2,1,2
CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,42,STRAY,ADOPTION,TREATABLE/REHAB,9,6,2,2,0,2
CAT,DOMESTIC LH,WHITE/BLACK,Spayed,SMALL,40,OWNER SURRENDER,ADOPTION,HEALTHY,13,5,0,0,3,3
CAT,SIAMESE/MIX,LYNX PT,Spayed,KITTN,19,STRAY,ADOPTION,TREATABLE/REHAB,8,5,3,2,0,3
CAT,SIAMESE/MIX,WHITE/GRAY,Neutered,KITTN,58,OWNER SURRENDER,ADOPTION,HEALTHY,8,5,3,0,0,2
CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,7,OWNER SURRENDER,ADOPTION,HEALTHY,7,6,2,0,3,2
CAT,SIAMESE,LYNX PT,Neutered,SMALL,7,OWNER SURRENDER,ADOPTION,HEALTHY,12,5,3,0,3,2
CAT,DOMESTIC SH,GRAY/WHITE,Neutered,KITTN,8,OWNER SURRENDER,ADOPTION,UNKNOWN,2,5,2,3,0,2
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,12,STRAY,ADOPTION,HEALTHY,5,0,2,0,0,2
CAT,DOMESTIC SH,GRAY TABBY/WHITE,Neutered,KITTN,6,STRAY,ADOPTION,HEALTHY,2,6,2,0,0,2
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,9,STRAY,ADOPTION,HEALTHY,6,0,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,17,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,9,6,2,2,3,3
CAT,DOMESTIC SH,TORTIE PT,Spayed,SMALL,23,STRAY,ADOPTION,HEALTHY,7,5,2,0,3,3
CAT,DOMESTIC SH,BLUE CREAM/TORTIE,Spayed,SMALL,68,OWNER SURRENDER,ADOPTION,HEALTHY,15,5,2,0,3,3
CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,3,OWNER SURRENDER,ADOPTION,HEALTHY,9,6,2,0,0,2
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,11,TRANSFER,ADOPTION,HEALTHY,4,0,2,0,3,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,16,STRAY,ADOPTION,TREATABLE/REHAB,8,6,2,2,3,3
CAT,SIAMESE,FLAME PT,Neutered,KITTN,22,OWNER SURRENDER,ADOPTION,HEALTHY,8,5,3,0,0,2
CAT,DOMESTIC SH,GRAY,Neutered,SMALL,2,OWNER SURRENDER,ADOPTION,HEALTHY,11,3,2,0,3,2
CAT,DOMESTIC SH,BLACK,Neutered,MED,96,STRAY,ADOPTION,HEALTHY,9,0,2,0,2,2
CAT,DOMESTIC SH,CHOCOLATE/WHITE,Neutered,KITTN,12,STRAY,ADOPTION,HEALTHY,5,5,2,0,0,2
CAT,DOMESTIC SH,WHITE/BRN TABBY,Neutered,SMALL,4,STRAY,ADOPTION,HEALTHY,7,6,2,0,3,2
CAT,DOMESTIC SH,WHITE/GRAY,Neutered,SMALL,9,OWNER SURRENDER,ADOPTION,HEALTHY,10,5,2,0,3,2
CAT,DOMESTIC SH,ORANGE/WHITE,Neutered,SMALL,11,STRAY,ADOPTION,HEALTHY,7,5,2,0,3,2
CAT,DOMESTIC SH,CALICO,Spayed,KITTN,12,OWNER SURRENDER,ADOPTION,HEALTHY,4,2,2,0,0,3
CAT,DOMESTIC SH,ORG TABBY/WHITE,Spayed,SMALL,115,STRAY,ADOPTION,HEALTHY,4,6,2,0,3,3
CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,60,CONFISCATE,ADOPTION,UNKNOWN,1,6,2,3,3,2
CAT,DOMESTIC SH,BLUE CREAM,Spayed,SMALL,53,STRAY,ADOPTION,HEALTHY,1,5,2,0,3,3
CAT,DOMESTIC SH,TORTIE,Spayed,KITTN,59,CONFISCATE,ADOPTION,TREATABLE/REHAB,7,5,2,2,0,3
CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,70,STRAY,ADOPTION,UNKNOWN,8,5,2,3,3,3
CAT,DOMESTIC SH,TORTIE/WHITE,Spayed,SMALL,13,STRAY,ADOPTION,HEALTHY,6,5,2,0,3,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,67,STRAY,ADOPTION,TREATABLE/REHAB,4,6,2,2,0,2
CAT,DOMESTIC SH,WHITE/TAN,Neutered,KITTN,26,STRAY,ADOPTION,HEALTHY,2,5,2,0,0,2
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,14,STRAY,ADOPTION,HEALTHY,4,0,2,0,3,2
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,14,OWNER SURRENDER,ADOPTION,HEALTHY,5,5,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,22,STRAY,ADOPTION,TREATABLE/REHAB,5,6,2,2,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,14,STRAY,ADOPTION,HEALTHY,4,5,2,0,3,2
CAT,DOMESTIC LH,BLACK,Spayed,SMALL,1,OWNER SURRENDER,ADOPTION,HEALTHY,8,0,0,0,3,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,43,OWNER SURRENDER,ADOPTION,HEALTHY,9,5,2,0,3,3
CAT,DOMESTIC SH,GRAY TABBY,Spayed,KITTN,32,STRAY,ADOPTION,TREATABLE/REHAB,9,6,2,2,0,3
CAT,DOMESTIC LH,BRN TABBY,Neutered,SMALL,16,OWNER SURRENDER,ADOPTION,HEALTHY,11,6,0,0,3,2
CAT,DOMESTIC MH,BRN TABBY,Spayed,KITTN,33,STRAY,ADOPTION,HEALTHY,5,6,1,0,0,3
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,31,STRAY,ADOPTION,UNKNOWN,12,0,2,3,3,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,16,OWNER SURRENDER,ADOPTION,HEALTHY,5,6,2,0,0,2
CAT,DOMESTIC SH,GRAY TABBY/WHITE,Neutered,KITTN,77,STRAY,ADOPTION,HEALTHY,4,6,2,0,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,15,STRAY,ADOPTION,HEALTHY,8,5,2,0,3,3
CAT,SIAMESE/MIX,SEAL PT,Neutered,KITTN,6,OWNER SURRENDER,ADOPTION,HEALTHY,7,5,3,0,0,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,5,OWNER SURRENDER,ADOPTION,HEALTHY,6,6,2,0,0,2
CAT,DOMESTIC LH,WHITE/BRN TABBY,Neutered,KITTN,19,STRAY,ADOPTION,HEALTHY,9,6,0,0,0,2
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,13,OWNER SURRENDER,ADOPTION,HEALTHY,6,0,2,0,3,3
CAT,DOMESTIC MH,GRAY,Spayed,KITTN,28,OWNER SURRENDER,ADOPTION,HEALTHY,5,3,1,0,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,33,TRANSFER,ADOPTION,HEALTHY,4,5,2,0,0,2
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,16,STRAY,ADOPTION,HEALTHY,8,0,2,0,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,4,OWNER SURRENDER,ADOPTION,HEALTHY,4,5,2,0,0,2
CAT,DOMESTIC SH,GRAY TABBY,Neutered,KITTN,3,OWNER SURRENDER,ADOPTION,UNKNOWN,4,6,2,3,0,2
CAT,DOMESTIC SH,GRAY,Spayed,KITTN,9,STRAY,ADOPTION,HEALTHY,7,3,2,0,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,31,STRAY,ADOPTION,UNKNOWN,1,5,2,3,0,2
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,19,STRAY,ADOPTION,HEALTHY,6,0,2,0,3,3
CAT,MUNCHKIN SH,GRAY TABBY,Neutered,SMALL,33,OWNER SURRENDER,ADOPTION,HEALTHY,21,6,3,0,3,2
CAT,DOMESTIC SH,ORANGE/WHITE,Spayed,SMALL,35,STRAY,ADOPTION,HEALTHY,7,5,2,0,3,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,52,STRAY,ADOPTION,HEALTHY,13,5,2,0,3,2
CAT,SIAMESE,SEAL PT,Spayed,SMALL,10,STRAY,ADOPTION,HEALTHY,10,5,3,0,3,3
CAT,DOMESTIC SH,BLUE CREAM/WHITE,Spayed,KITTN,34,STRAY,ADOPTION,TREATABLE/REHAB,8,5,2,2,0,3
CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,30,STRAY,ADOPTION,TREATABLE/REHAB,8,6,2,2,0,2
CAT,DOMESTIC MH,CALICO/WHITE,Spayed,KITTN,35,STRAY,ADOPTION,HEALTHY,6,5,1,0,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,51,STRAY,ADOPTION,TREATABLE/REHAB,6,6,2,2,0,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,21,STRAY,ADOPTION,HEALTHY,5,6,2,0,3,2
CAT,DOMESTIC SH,CALICO,Spayed,KITTN,24,STRAY,ADOPTION,UNKNOWN,0,2,2,3,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,27,STRAY,ADOPTION,TREATABLE/REHAB,7,6,2,2,3,3
CAT,DOMESTIC MH,BLACK/WHITE,Spayed,KITTN,54,TRANSFER,ADOPTION,TREATABLE/REHAB,9,5,1,2,0,3
CAT,DOMESTIC LH,BRN TABBY/WHITE,Neutered,SMALL,27,STRAY,ADOPTION,HEALTHY,8,6,0,0,3,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,51,CONFISCATE,ADOPTION,TREATABLE/REHAB,8,6,2,2,3,3
CAT,DOMESTIC SH,BUFF/WHITE,Neutered,SMALL,19,STRAY,ADOPTION,HEALTHY,11,5,2,0,3,2
CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,3,OWNER SURRENDER,ADOPTION,HEALTHY,5,6,2,0,0,2
CAT,DOMESTIC SH,BLUE CREAM/TORTIE,Spayed,KITTN,9,OWNER SURRENDER,ADOPTION,HEALTHY,6,5,2,0,0,3
CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,9,OWNER SURRENDER,ADOPTION,HEALTHY,6,5,2,0,3,3
CAT,DOMESTIC MH,GRAY TABBY,Neutered,KITTN,40,STRAY,ADOPTION,TREATABLE/REHAB,8,6,1,2,0,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,21,STRAY,ADOPTION,HEALTHY,10,6,2,0,3,3
CAT,DOMESTIC SH,BLACK/BLACK,Spayed,KITTN,54,STRAY,ADOPTION,TREATABLE/REHAB,5,5,2,2,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,15,OWNER SURRENDER,ADOPTION,HEALTHY,4,6,2,0,0,3
CAT,DOMESTIC LH,BRN TABBY,Neutered,SMALL,22,OWNER SURRENDER,ADOPTION,HEALTHY,19,6,0,0,3,2
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,28,STRAY,ADOPTION,HEALTHY,5,0,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,51,STRAY,ADOPTION,TREATABLE/REHAB,6,6,2,2,0,3
CAT,DOMESTIC MH,WHITE/GRAY,Neutered,SMALL,10,STRAY,ADOPTION,UNKNOWN,5,5,1,3,3,2
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,23,OWNER SURRENDER,ADOPTION,HEALTHY,18,6,2,0,3,2
CAT,DOMESTIC SH,WHITE/TAN,Neutered,SMALL,13,STRAY,ADOPTION,HEALTHY,6,5,2,0,3,2
CAT,DOMESTIC SH,ORG TABBY/WHITE,Neutered,SMALL,22,STRAY,ADOPTION,HEALTHY,10,6,2,0,3,2
CAT,DOMESTIC SH,WHITE/BLACK,Neutered,SMALL,24,OWNER SURRENDER,ADOPTION,HEALTHY,7,5,2,0,3,2
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,74,STRAY,ADOPTION,HEALTHY,5,0,2,0,3,2
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,60,STRAY,ADOPTION,HEALTHY,9,0,2,0,0,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,9,OWNER SURRENDER,ADOPTION,HEALTHY,5,6,2,0,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,39,STRAY,ADOPTION,HEALTHY,1,5,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,SMALL,10,STRAY,ADOPTION,UNKNOWN,7,6,2,3,3,2
CAT,DOMESTIC SH,GRAY TABBY/WHITE,Spayed,KITTN,20,TRANSFER,ADOPTION,HEALTHY,9,6,2,0,0,3
CAT,DOMESTIC SH,TORTIE,Spayed,KITTN,16,OWNER SURRENDER,ADOPTION,HEALTHY,5,5,2,0,0,3
CAT,DOMESTIC MH,TORTIE,Spayed,SMALL,7,OWNER SURRENDER,ADOPTION,HEALTHY,17,5,1,0,3,3
CAT,DOMESTIC SH,WHITE/BLACK,Spayed,SMALL,12,STRAY,ADOPTION,HEALTHY,9,5,2,0,3,3
CAT,DOMESTIC SH,WHITE/BRN TABBY,Spayed,SMALL,72,STRAY,ADOPTION,UNKNOWN,2,6,2,3,3,3
CAT,DOMESTIC LH,GRAY/WHITE,Spayed,SMALL,68,STRAY,ADOPTION,TREATABLE/REHAB,7,5,0,2,3,3
CAT,DOMESTIC SH,GRAY,Neutered,KITTN,13,STRAY,ADOPTION,HEALTHY,9,3,2,0,0,2
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,76,STRAY,ADOPTION,TREATABLE/REHAB,9,0,2,2,3,2
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,22,OWNER SURRENDER,ADOPTION,HEALTHY,8,5,2,0,0,3
CAT,SIAMESE/MIX,LYNX PT,Spayed,KITTN,30,STRAY,ADOPTION,TREATABLE/REHAB,8,5,3,2,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,45,STRAY,ADOPTION,TREATABLE/REHAB,8,5,2,2,3,3
CAT,DOMESTIC SH,BLK TABBY/WHITE,Neutered,KITTN,73,OWNER SURRENDER,ADOPTION,HEALTHY,9,6,2,0,0,2
CAT,DOMESTIC SH,GRAY TABBY,Neutered,SMALL,27,OWNER SURRENDER,ADOPTION,HEALTHY,6,6,2,0,3,2
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,10,OWNER SURRENDER,ADOPTION,HEALTHY,5,6,2,0,0,2
CAT,DOMESTIC SH,GRAY,Female,SMALL,30,STRAY,ADOPTION,HEALTHY,7,3,2,0,3,0
CAT,DOMESTIC SH,ORG TABBY/WHITE,Spayed,SMALL,143,STRAY,ADOPTION,HEALTHY,16,6,2,0,3,3
CAT,SIAMESE/MIX,SEAL PT/WHITE,Spayed,KITTN,47,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,6,5,3,2,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,47,STRAY,ADOPTION,TREATABLE/REHAB,8,6,2,2,0,3
CAT,DOMESTIC LH,CALICO,Spayed,SMALL,51,STRAY,ADOPTION,TREATABLE/REHAB,9,2,0,2,3,3
CAT,DOMESTIC SH,GRAY TABBY/WHITE,Spayed,KITTN,3,ADOPTION RETURN,ADOPTION,HEALTHY,4,6,2,0,0,3
CAT,DOMESTIC MH,WHITE/BLACK,Neutered,SMALL,19,STRAY,ADOPTION,HEALTHY,5,5,1,0,3,2
CAT,DOMESTIC SH,GRAY TABBY/WHITE,Spayed,KITTN,47,TRANSFER,ADOPTION,HEALTHY,9,6,2,0,0,3
CAT,DOMESTIC SH,WHITE,Neutered,SMALL,50,STRAY,ADOPTION,TREATABLE/MANAGEABLE,10,7,2,1,3,2
CAT,DOMESTIC SH,GRAY,Neutered,KITTN,7,OWNER SURRENDER,ADOPTION,HEALTHY,6,3,2,0,0,2
CAT,DOMESTIC LH,BRN TABBY,Neutered,KITTN,17,STRAY,ADOPTION,HEALTHY,9,6,0,0,0,2
CAT,DOMESTIC SH,GRAY TABBY/WHITE,Neutered,KITTN,20,OWNER SURRENDER,ADOPTION,HEALTHY,9,6,2,0,0,2
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,4,OWNER SURRENDER,ADOPTION,HEALTHY,5,0,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,30,STRAY,ADOPTION,TREATABLE/REHAB,6,6,2,2,0,2
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,8,STRAY,ADOPTION,HEALTHY,11,6,2,0,3,2
CAT,MANX,BRN TABBY/WHITE,Neutered,SMALL,27,STRAY,ADOPTION,HEALTHY,7,6,3,0,3,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,70,OWNER SURRENDER,ADOPTION,HEALTHY,2,6,2,0,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,24,STRAY,ADOPTION,TREATABLE/REHAB,7,5,2,2,3,2
