intake_type,intake_condition,sex_intake,age_intake,breed,color,sex_outcome,age_outcome,stay_length
3,7,0,72,2,6,3,84,24
1,7,2,60,0,2,2,60,14
3,3,1,12,2,0,2,24,6
3,7,1,24,2,0,1,24,6
3,7,0,48,3,5,3,24,47
3,7,0,48,1,2,3,48,105
3,7,1,60,2,0,2,36,72
3,7,1,60,2,5,2,24,36
3,7,0,60,2,7,3,24,36
3,7,0,60,2,5,3,24,36
3,7,0,48,2,2,3,48,108
3,7,1,48,2,4,2,36,70
3,7,0,48,2,2,3,24,48
3,6,1,12,2,2,2,24,76
3,7,1,12,2,2,1,12,6
3,7,1,36,2,1,2,36,77
3,7,0,36,2,1,3,36,77
3,6,1,12,2,2,2,24,81
3,7,0,48,2,6,3,24,60
3,7,1,48,1,2,2,24,47
3,7,0,24,2,7,3,24,8
3,7,1,48,1,2,2,24,47
3,7,0,12,2,4,3,12,8
3,7,1,48,2,2,2,24,60
3,7,0,24,2,1,3,24,65
3,7,1,24,2,2,2,24,61
3,7,0,24,2,1,3,24,56
3,3,1,12,2,2,2,12,59
3,7,1,48,2,4,2,48,8
1,7,0,12,1,0,3,12,22
3,6,1,0,2,1,2,12,56
3,7,1,12,2,2,2,36,60
1,7,1,24,2,2,2,24,7
3,6,1,0,2,1,2,12,55
1,7,0,24,3,5,3,24,3
3,3,1,12,2,0,2,12,11
3,7,1,12,2,2,2,24,52
3,3,1,24,2,2,2,24,26
3,6,1,0,2,0,2,12,56
3,7,1,12,0,2,2,12,9
3,7,0,12,0,7,3,24,4
3,7,1,12,3,5,2,24,4
3,7,0,12,2,6,3,24,6
1,7,1,84,2,2,2,120,87
3,7,0,48,1,6,3,36,75
3,7,0,12,2,0,3,24,22
3,7,0,12,2,2,3,12,10
3,7,0,36,2,1,3,24,44
3,3,2,24,2,1,2,24,124
3,7,0,24,2,1,3,24,7
3,7,1,12,0,8,2,12,7
1,7,1,12,2,1,2,24,38
1,7,1,12,2,1,2,48,84
1,7,0,12,2,8,3,48,81
3,7,1,24,2,0,2,48,124
3,7,0,36,0,0,3,36,40
3,7,1,24,2,0,2,24,69
3,7,0,24,2,0,3,48,123
3,7,0,48,2,3,3,24,56
3,7,1,12,2,8,2,24,27
3,7,1,36,1,4,2,12,27
1,7,1,12,2,0,2,24,28
1,7,0,12,2,2,3,24,22
3,11,1,12,2,2,2,24,35
3,7,1,12,2,1,2,24,52
3,11,0,12,2,6,3,24,35
1,7,1,12,2,2,2,24,22
1,7,0,12,2,2,3,24,29
3,7,0,12,1,4,3,24,24
1,7,1,108,2,2,2,12,71
3,7,1,12,2,4,2,36,53
3,7,1,12,2,1,2,24,31
3,7,0,12,2,4,3,24,23
3,7,1,12,2,1,2,24,32
3,7,1,12,2,2,2,24,24
3,7,1,12,2,2,2,24,21
3,7,0,12,2,0,3,24,27
1,7,2,36,2,2,2,48,195
3,7,0,12,2,5,3,24,32
1,7,0,24,1,1,3,36,40
1,7,2,48,2,2,2,48,184
1,7,0,132,2,2,3,12,108
1,7,1,24,2,1,2,24,195
1,7,0,12,2,0,3,12,96
1,7,0,132,2,0,3,12,66
3,7,0,12,2,2,3,12,5
3,7,0,12,2,3,3,12,5
1,7,0,108,2,2,3,12,66
1,7,2,96,2,2,2,108,2
1,7,0,60,2,1,3,72,17
3,7,0,12,1,2,3,12,7
1,7,0,12,1,3,3,24,16
1,7,1,12,0,2,1,24,14
1,7,0,12,1,2,3,24,34
1,7,0,12,1,2,3,24,34
1,7,0,12,1,3,3,60,119
0,7,0,24,2,7,3,24,5
1,7,0,12,2,0,3,12,26
0,7,1,24,2,0,2,24,7
3,7,0,12,2,3,3,12,15
3,7,1,36,2,1,2,24,36
3,7,0,12,2,3,3,24,18
1,7,1,12,2,2,2,72,138
1,7,0,12,2,2,3,72,138
1,7,0,12,2,2,3,72,138
3,7,0,12,2,0,3,36,43
1,7,0,12,2,6,3,24,14
3,7,0,12,2,2,3,24,40
3,7,1,24,3,1,2,24,4
3,11,0,48,2,3,3,24,48
3,7,0,24,3,5,3,24,4
1,7,0,96,2,2,3,108,9
1,7,3,96,2,2,3,108,20
1,7,3,12,2,2,3,12,20
3,7,1,12,1,0,2,12,6
3,7,0,24,2,0,3,36,7
1,7,0,60,2,0,3,120,143
1,7,0,24,2,7,3,36,66
3,7,0,12,2,2,3,12,31
1,7,1,84,2,1,2,96,8
1,7,0,84,2,1,3,96,8
3,3,1,12,2,2,2,12,12
3,3,1,48,2,2,2,36,76
3,7,1,12,2,2,2,36,61
3,7,1,12,2,0,2,24,25
3,7,0,48,2,7,3,36,66
3,7,0,48,2,0,3,36,66
3,7,1,12,2,0,2,36,71
3,7,0,12,2,2,3,24,41
3,7,0,12,2,7,3,24,33
3,7,0,48,2,0,3,36,66
1,7,1,36,2,5,2,60,134
1,7,1,36,2,2,2,36,78
3,7,0,12,2,1,3,24,33
3,7,1,12,2,2,2,24,33
3,7,0,48,2,2,3,24,37
3,7,0,12,2,0,3,24,40
3,7,0,12,2,0,3,48,73
3,7,0,12,2,0,0,36,58
3,7,0,12,2,1,3,24,40
3,7,0,12,2,6,3,36,56
1,7,0,36,2,3,3,36,74
3,7,1,12,2,4,2,24,38
3,7,0,12,2,0,3,24,33
3,7,1,12,2,5,2,24,38
3,7,0,12,2,6,3,24,38
3,7,1,12,2,1,2,24,40
3,7,0,12,2,4,3,36,60
3,7,1,12,1,2,2,36,60
1,7,1,12,2,1,2,24,10
3,7,0,84,3,5,3,96,4
3,7,0,12,2,7,3,24,21
3,7,0,24,2,5,3,24,4
1,7,0,12,2,2,3,24,10
3,7,0,12,2,7,3,24,23
3,7,1,12,2,1,2,24,33
1,7,0,24,3,7,3,24,21
3,7,0,24,3,5,3,24,4
3,7,1,24,3,5,2,24,5
3,7,0,96,2,2,3,96,7
3,7,0,12,2,0,3,24,33
3,7,1,96,2,2,2,96,5
3,7,1,96,2,2,2,96,7
3,7,1,36,2,1,2,24,70
3,7,3,24,2,0,3,24,27
3,7,1,36,2,2,2,36,89
3,7,0,36,2,1,3,48,127
0,7,0,36,2,0,3,24,43
0,7,0,36,2,0,3,24,43
0,7,0,36,2,2,3,24,57
0,7,0,36,2,2,3,24,43
0,7,1,36,2,0,2,24,43
3,7,1,96,2,0,2,96,5
3,7,0,12,2,2,3,24,9
3,7,0,12,2,7,3,24,37
3,7,1,24,2,0,2,24,7
3,7,0,12,2,3,3,24,37
3,7,1,24,2,0,2,24,9
1,7,2,24,2,1,2,24,6
1,3,3,96,3,5,3,96,177
3,7,0,12,2,4,3,12,11
0,7,3,48,2,1,3,48,24
1,7,0,12,1,2,3,12,67
3,7,1,12,2,2,2,24,62
3,7,0,12,2,8,3,24,33
3,7,1,12,2,2,2,24,62
3,7,0,12,2,8,3,24,33
2,7,0,24,2,7,3,24,37
3,3,0,48,2,4,3,24,49
3,7,0,36,2,0,3,24,63
3,7,0,24,2,3,3,24,7
3,7,1,12,2,2,2,24,13
3,7,1,24,2,2,2,24,6
3,7,1,24,1,5,2,36,18
3,7,1,12,2,0,2,24,25
3,7,1,12,2,0,2,24,38
3,7,1,12,2,4,2,12,11
3,7,0,12,2,1,3,24,32
3,7,0,24,2,1,3,24,126
3,3,1,12,3,1,2,12,9
3,7,0,12,2,2,3,36,51
3,7,1,24,2,0,1,36,7
3,7,1,12,2,2,2,24,48
3,7,1,12,2,2,2,36,51
3,7,1,12,2,0,2,12,15
2,7,2,24,2,8,2,24,46
1,7,0,132,1,1,3,12,16
2,7,0,24,2,2,3,24,62
2,7,2,84,2,0,2,84,46
3,7,0,36,2,8,3,36,13
1,7,0,12,2,0,3,36,31
1,7,0,12,2,7,3,36,31
1,7,0,12,2,3,3,24,7
3,7,1,12,2,4,2,12,7
1,7,1,24,2,4,2,24,10
0,7,0,24,2,6,3,24,94
3,7,0,24,2,8,3,24,146
3,7,1,24,2,4,2,24,36
3,7,1,24,2,0,2,24,9
3,7,1,48,2,2,2,24,50
3,7,1,12,2,0,2,36,62
3,7,1,12,2,8,2,24,17
3,7,0,12,2,6,3,12,21
1,7,2,96,2,4,2,108,12
0,7,0,24,2,4,3,24,53
3,7,0,24,2,1,3,36,44
3,7,0,24,2,1,3,36,44
3,7,0,24,2,2,3,24,59
3,7,1,24,2,1,2,24,11
3,7,0,24,2,0,3,24,11
3,7,1,36,2,1,2,24,35
3,3,0,48,2,2,3,24,41
3,7,1,12,0,0,2,24,52
3,7,1,24,2,2,2,24,8
3,7,0,12,2,2,3,24,6
1,7,1,48,2,1,2,36,62
3,7,1,24,0,4,2,24,23
3,6,1,12,2,4,2,24,72
3,6,0,12,2,0,3,24,66
3,7,0,36,2,0,3,24,56
3,7,1,12,2,1,2,36,73
3,7,1,36,2,0,2,24,53
3,7,0,12,2,0,3,24,53
3,7,0,36,2,1,3,48,12
1,7,0,12,2,8,3,12,8
3,3,3,24,3,7,3,24,23
1,7,0,24,2,8,3,24,8
1,7,0,24,2,7,3,24,9
1,7,1,24,1,0,2,24,9
1,7,0,24,2,6,3,24,12
3,7,0,24,2,0,3,24,9
1,7,1,60,1,5,2,72,22
3,7,0,12,2,1,3,24,40
3,7,1,12,2,0,2,24,31
3,7,0,12,2,0,3,24,39
3,7,1,12,2,2,2,24,39
3,7,1,48,2,2,2,24,41
3,7,1,12,2,5,2,24,29
3,7,1,12,2,5,2,24,29
3,7,1,12,2,1,2,24,7
3,7,0,12,2,1,3,24,9
3,7,1,24,2,0,2,24,7
3,7,0,108,2,2,3,120,6
3,7,1,24,2,2,2,24,8
3,7,0,36,2,2,3,24,36
3,7,0,12,1,3,3,36,49
3,7,0,24,3,5,3,24,35
3,7,0,72,2,2,3,84,6
3,7,1,12,2,2,2,24,37
3,5,0,12,2,0,3,24,42
3,7,1,12,2,2,2,24,37
3,7,0,12,2,7,0,60,122
3,7,0,12,3,5,3,24,39
3,7,0,0,2,1,3,24,67
1,5,2,144,2,0,2,144,74
3,7,0,12,1,8,3,12,5
3,7,0,12,2,2,3,24,40
3,7,0,36,2,6,3,24,51
3,6,1,36,2,4,2,36,103
3,6,1,36,2,5,2,36,103
3,7,0,0,2,7,3,36,104
3,6,1,36,2,4,2,48,124
3,7,2,108,3,4,2,108,15
3,7,1,12,2,4,2,36,69
3,7,0,12,2,6,3,36,81
3,7,1,12,2,4,2,36,83
3,7,1,12,1,2,2,36,81
3,7,0,24,2,1,3,36,11
3,7,0,24,2,0,3,24,56
3,7,0,24,2,0,3,24,57
3,7,0,24,2,2,3,24,73
3,7,1,12,2,2,2,36,54
3,7,0,12,2,4,3,24,21
3,7,1,24,2,4,2,36,21
1,7,0,12,2,2,3,36,56
3,7,1,12,2,2,2,36,69
3,7,0,12,1,0,3,36,51
3,7,0,36,3,2,3,24,51
3,7,0,12,2,4,3,24,51
3,7,0,12,1,0,3,36,51
1,7,1,12,1,8,2,24,19
3,7,0,36,2,1,3,24,34
3,7,0,12,2,6,3,24,21
3,7,0,36,2,0,3,48,11
1,7,1,12,0,2,2,24,18
3,11,0,48,1,7,3,36,76
3,7,1,24,2,2,1,36,54
3,7,1,36,2,0,2,36,11
3,7,0,24,2,3,3,24,11
1,7,1,12,2,0,2,24,48
3,7,0,12,2,7,3,36,46
1,7,1,12,2,2,2,24,39
3,7,1,36,2,0,2,36,94
3,7,0,36,2,0,3,36,83
3,7,1,36,2,0,2,36,90
3,7,1,12,2,0,2,36,46
3,7,1,12,2,0,2,36,56
3,7,1,36,1,2,2,72,174
0,7,0,12,2,5,3,36,86
0,7,1,12,2,4,2,24,54
0,7,0,12,2,4,3,24,53
0,7,1,12,2,4,2,24,53
3,7,0,24,2,1,3,24,64
3,3,1,12,2,8,2,24,23
3,7,1,24,2,8,2,36,33
3,7,0,24,2,8,3,36,33
3,7,1,24,2,5,2,24,7
3,7,0,12,2,7,3,24,19
3,7,1,12,2,2,2,24,5
3,7,1,12,2,2,2,36,101
3,7,1,24,2,0,2,36,102
3,7,2,24,2,1,2,48,50
3,7,1,24,2,2,2,24,51
3,7,1,48,2,1,2,24,30
3,7,1,12,1,0,2,24,27
3,7,1,36,2,1,2,24,45
3,7,0,24,1,2,3,24,184
3,11,0,12,3,7,3,36,44
3,7,0,12,1,1,3,24,27
3,7,0,12,2,0,3,12,28
3,7,1,12,2,2,2,24,39
3,7,1,12,2,0,2,24,40
3,7,0,12,2,2,3,12,37
3,7,0,24,2,7,3,24,15
1,7,0,12,2,0,3,24,29
3,3,0,24,2,6,3,36,16
3,7,0,24,2,7,3,24,4
3,11,1,12,2,2,2,24,23
3,7,1,24,2,0,2,24,15
3,7,1,24,2,2,2,24,15
3,7,0,12,2,4,3,24,39
3,7,0,12,1,6,3,24,39
3,7,1,12,2,1,2,24,39
3,7,0,12,2,2,3,24,39
3,7,1,12,2,0,2,12,28
3,7,2,24,2,0,2,24,47
3,7,0,24,2,3,3,24,64
3,7,1,12,2,2,2,24,57
3,11,1,36,2,1,2,24,62
1,7,0,24,2,1,3,36,22
3,7,0,12,2,3,3,24,14
3,7,0,24,2,5,3,36,24
3,7,0,36,2,1,3,24,50
3,7,1,36,2,1,2,24,50
3,7,0,36,2,1,3,24,50
1,7,2,36,2,2,2,36,1
3,7,1,48,0,2,1,24,45
3,7,1,12,2,2,2,24,35
3,7,0,48,2,7,3,36,74
3,7,0,12,2,0,3,24,35
3,7,1,12,2,2,2,24,35
3,7,0,12,2,2,3,60,116
3,7,1,48,2,1,2,24,54
3,7,0,12,2,2,3,60,122
3,7,1,12,2,5,2,36,60
3,7,1,12,2,5,2,36,61
3,7,0,12,2,3,3,48,61
3,7,2,132,2,0,2,132,42
3,11,1,12,2,0,2,36,63
3,7,1,36,2,2,2,24,52
3,7,1,36,2,2,2,36,87
1,7,0,12,2,8,3,12,15
3,7,1,36,2,2,2,36,87
3,7,0,36,2,0,3,24,58
1,7,1,12,2,5,2,12,35
3,7,1,12,2,8,2,24,25
1,7,1,12,2,0,2,24,22
1,7,1,12,2,8,2,24,8
1,7,0,24,2,2,3,24,72
3,7,0,12,2,0,3,24,19
3,7,1,12,2,0,2,36,69
3,7,1,24,3,1,2,36,13
3,7,1,12,2,2,2,36,69
3,3,1,12,2,2,2,36,75
3,7,1,12,1,2,2,48,64
3,7,0,12,0,2,3,36,79
3,7,1,12,2,2,2,24,48
3,7,1,12,2,4,2,24,48
3,7,1,12,2,4,2,36,57
3,7,0,12,2,6,3,36,57
3,7,0,12,2,2,3,24,29
3,7,1,12,2,2,2,24,25
3,7,0,12,1,2,3,24,25
3,7,1,48,2,2,2,60,145
3,7,0,12,2,1,3,36,66
3,7,1,24,2,0,2,60,97
3,7,0,48,2,1,3,60,147
3,7,0,24,2,1,3,60,97
3,7,1,12,2,0,2,24,29
3,7,0,12,2,6,3,24,16
3,7,0,12,2,6,3,24,9
3,3,0,24,3,1,3,24,10
3,7,0,12,2,4,3,24,42
3,7,1,12,3,5,2,24,41
3,7,0,12,2,2,3,24,42
3,7,0,12,2,2,3,36,54
3,7,0,12,2,0,3,24,36
3,7,1,12,2,1,2,36,54
3,3,2,24,2,0,2,24,70
3,7,1,12,2,2,2,24,43
3,7,0,12,2,1,3,24,43
3,7,2,24,2,0,2,24,35
3,7,0,12,1,0,3,12,122
3,7,0,24,2,1,3,48,52
3,7,0,36,0,0,3,24,49
3,7,1,24,2,2,2,24,4
3,7,0,24,2,1,3,48,55
3,7,0,24,2,3,3,24,42
3,7,0,24,2,1,3,24,43
3,11,1,12,2,0,1,24,39
3,7,1,24,2,1,2,24,42
3,7,1,36,2,2,2,36,60
3,7,3,60,2,3,3,60,12
1,7,1,36,2,1,2,48,20
3,7,1,24,2,2,2,36,33
3,7,1,24,2,2,2,36,30
3,7,1,12,2,0,2,72,123
3,7,1,36,2,5,2,36,9
3,7,0,48,2,2,3,24,53
3,7,1,12,2,1,2,12,21
3,7,0,12,2,0,3,24,20
3,7,1,24,2,4,2,96,2543
3,7,1,12,2,1,2,24,28
3,7,1,12,2,2,2,48,68
3,7,0,12,1,2,3,36,37
0,7,1,36,2,8,2,48,4
0,7,1,36,2,1,2,48,4
3,7,0,12,2,2,3,36,66
3,7,1,24,2,1,2,24,9
3,7,0,12,2,2,3,36,62
3,7,1,36,2,0,2,36,87
3,7,0,36,2,0,3,36,87
3,7,0,108,2,2,3,120,14
3,7,0,24,2,4,3,36,26
3,11,0,60,2,8,3,36,67
1,7,1,12,2,2,2,36,53
1,7,0,12,2,2,3,36,53
3,7,0,48,2,4,3,36,62
1,7,1,12,2,2,2,36,53
3,7,0,12,2,3,3,24,48
3,7,0,12,2,4,3,24,18
3,7,0,12,2,2,3,36,49
3,11,3,60,1,2,3,12,16
3,11,0,12,2,3,3,24,46
1,7,1,36,2,8,2,60,134
3,7,1,12,3,5,2,12,8
3,7,0,48,2,0,3,24,37
3,7,1,12,3,5,2,12,8
3,7,0,12,2,3,3,24,13
1,7,1,12,2,0,2,36,42
3,7,1,48,2,4,2,24,37
3,7,0,12,2,0,3,24,73
3,7,0,12,2,7,3,24,75
1,7,1,24,2,0,2,36,17
3,7,1,36,2,0,2,36,10
3,7,0,12,2,0,3,24,74
3,7,0,36,2,2,3,36,77
3,7,0,12,2,3,3,24,17
3,7,0,48,2,4,3,24,39
3,7,1,48,2,4,2,24,39
3,7,0,36,2,7,3,24,50
3,7,0,36,2,3,3,24,50
3,7,1,24,2,1,2,36,28
3,7,1,12,2,0,2,12,62
3,7,1,24,2,0,2,24,81
1,7,1,24,2,4,2,24,68
3,7,0,12,2,7,3,36,49
3,7,1,24,2,0,2,48,42
3,7,0,12,1,1,3,24,32
3,11,0,12,2,1,3,48,107
1,7,0,36,2,0,3,48,13
3,7,0,12,2,0,3,24,72
3,3,1,24,2,2,2,24,77
0,7,3,36,2,6,3,36,171
3,6,1,12,2,1,2,24,63
1,7,1,12,2,0,2,24,22
3,7,2,132,1,4,2,132,39
3,7,0,12,2,3,3,12,19
3,7,1,36,2,2,2,24,57
3,7,0,24,2,6,3,36,28
3,7,0,24,2,5,3,36,26
3,7,0,12,2,1,3,24,28
3,7,0,12,2,0,3,24,27
3,7,0,36,2,0,3,24,55
3,7,0,12,2,7,3,24,31
1,7,1,12,2,2,2,24,29
1,7,0,12,2,2,3,36,48
3,7,0,24,2,6,3,24,64
1,7,1,12,2,2,2,24,29
3,7,1,12,2,1,2,48,95
3,7,1,48,1,4,2,12,26
3,7,1,36,2,2,2,24,57
3,7,0,96,2,2,3,108,55
3,7,1,12,1,2,2,12,15
3,7,0,12,2,0,3,12,4
3,7,1,48,2,2,2,24,57
3,7,1,48,2,0,2,24,44
3,7,1,12,2,4,2,24,7
3,7,1,24,2,2,2,24,24
2,7,3,84,2,3,3,84,19
2,7,2,84,2,0,2,84,25
3,7,1,12,2,5,2,12,42
3,7,0,48,2,2,3,48,33
1,7,1,24,2,1,2,24,14
3,7,0,48,2,2,3,60,135
3,7,1,36,2,0,2,36,73
3,7,0,12,2,6,3,24,35
3,7,1,12,2,8,2,24,28
3,7,1,24,2,0,2,36,22
3,7,1,24,2,4,2,36,29
3,11,1,12,2,4,2,24,24
3,7,1,12,2,4,2,24,18
3,7,1,24,2,0,2,36,22
3,7,1,24,2,4,2,36,29
3,7,0,12,2,7,3,36,60
3,7,0,12,2,5,3,36,48
3,7,1,36,2,1,2,48,119
3,7,0,24,1,2,3,36,21
3,7,1,12,2,1,2,24,15
3,7,1,36,2,1,2,36,10
3,7,0,24,1,2,3,36,21
3,7,0,36,2,1,3,36,24
3,7,1,12,2,4,2,24,74
3,7,0,12,2,0,3,36,35
3,7,1,12,0,0,2,24,31
3,7,0,12,2,0,3,24,27
3,7,0,12,2,2,3,24,28
0,7,0,12,2,4,3,24,53
0,7,1,12,2,4,2,24,53
0,7,1,12,2,5,2,24,81
3,7,0,24,2,8,3,60,87
3,7,0,24,2,0,3,60,87
3,7,1,48,2,8,2,48,13
3,7,1,24,2,1,2,36,29
3,7,0,24,2,1,3,60,87
3,7,1,48,2,4,2,24,43
3,7,0,12,2,6,0,24,16
3,7,0,24,0,0,3,36,17
3,7,1,48,2,8,2,24,54
3,7,0,24,2,0,3,36,23
3,7,0,12,2,1,3,36,60
3,7,1,48,2,4,2,24,54
3,7,1,12,2,1,2,12,28
3,11,0,12,3,5,3,12,18
3,7,1,12,2,1,2,12,121
3,7,0,24,2,0,3,24,108
0,7,0,24,2,7,3,36,93
3,7,0,12,3,5,3,12,6
3,7,1,12,2,0,2,12,18
3,7,1,24,2,2,2,24,64
3,7,0,24,2,6,3,24,63
3,7,0,24,2,2,3,24,58
3,7,1,24,2,2,2,24,58
1,7,2,108,2,4,2,12,146
1,7,2,12,2,2,2,12,10
3,3,1,48,2,2,2,24,44
1,7,1,36,2,0,2,60,48
3,7,1,24,1,1,2,36,23
3,7,1,12,2,0,2,24,32
3,7,1,12,2,5,2,24,22
3,7,0,12,2,5,3,24,22
3,7,0,12,2,3,3,36,53
3,7,1,12,2,1,2,36,64
3,7,1,12,2,1,2,36,64
3,7,1,12,2,1,2,36,64
3,7,0,24,2,2,3,24,48
3,7,0,12,2,7,3,60,117
3,7,0,12,2,6,3,48,98
3,7,1,12,2,4,2,36,49
3,7,0,12,2,5,3,48,98
3,7,1,24,2,4,2,24,95
3,2,0,12,0,3,3,24,13
3,7,1,12,2,2,2,36,50
3,7,0,12,2,0,3,36,48
3,7,0,12,2,2,3,36,50
1,7,2,24,1,0,2,36,147
3,7,0,48,2,7,3,24,42
3,7,0,36,2,7,3,48,95
3,7,1,12,2,4,2,36,34
3,7,0,12,2,3,3,48,77
3,7,0,12,2,7,3,48,77
3,7,0,12,2,3,3,24,26
3,7,0,12,2,8,3,36,33
3,7,1,24,2,0,2,36,32
3,7,1,24,2,0,2,24,96
1,7,0,24,1,5,3,24,11
1,7,0,24,1,3,3,24,7
1,7,0,24,1,3,3,24,4
1,6,0,60,2,3,3,24,57
1,6,1,60,2,2,2,12,56
1,6,1,60,2,2,2,12,56
1,6,1,60,2,2,2,12,56
3,7,0,12,0,0,3,24,46
3,7,0,12,2,2,3,36,58
3,11,3,12,2,1,3,12,4
3,7,0,12,2,8,3,12,46
3,7,1,12,2,4,2,60,133
3,7,1,12,2,0,2,36,76
3,7,0,12,2,7,3,60,133
3,7,0,12,2,7,3,48,87
3,7,0,12,2,7,3,48,87
3,7,1,12,2,0,2,36,76
1,3,1,36,1,2,2,36,46
0,7,0,36,0,0,3,36,13
3,7,0,12,2,1,3,24,32
3,7,0,24,2,6,3,36,45
3,7,0,12,3,5,3,12,38
3,7,0,12,2,8,3,36,47
3,7,1,12,2,0,2,24,52
3,7,1,12,1,2,2,24,54
3,3,0,48,2,7,3,24,38
3,7,1,12,1,1,2,24,55
3,7,1,48,2,0,2,36,67
3,7,0,24,2,8,3,36,42
3,7,1,36,2,8,2,48,101
3,7,0,24,2,7,3,24,14
3,7,1,24,2,0,2,24,14
1,7,1,48,2,4,2,36,74
1,7,0,48,2,2,3,36,73
1,7,0,48,2,7,3,36,72
1,7,2,24,2,5,2,24,51
3,7,1,12,2,2,2,24,40
3,3,0,36,2,1,3,24,65
3,7,1,24,2,1,2,24,27
1,7,1,36,2,0,2,36,9
3,7,0,24,2,2,3,36,21
3,7,1,12,2,8,2,24,72
3,7,0,24,2,2,3,24,27
3,7,0,24,2,6,3,24,20
3,7,0,24,0,7,3,24,28
3,7,0,24,2,3,3,24,27
3,7,1,12,2,2,2,24,78
3,7,0,12,2,8,3,24,39
3,7,0,12,2,3,3,24,39
3,7,1,12,2,8,2,24,77
3,7,0,12,2,4,3,24,39
3,7,0,12,2,3,3,12,39
3,7,0,12,1,4,3,24,39
3,7,1,12,2,8,2,24,72
3,7,1,12,2,8,2,24,72
3,7,1,12,2,8,2,24,72
3,7,0,24,2,0,3,24,24
3,7,1,12,2,5,2,36,58
3,7,0,12,2,6,3,24,27
3,7,0,12,2,6,3,36,58
3,7,1,12,2,1,2,24,14
3,7,0,48,2,1,3,60,25
3,7,1,12,2,2,2,36,77
3,7,0,24,2,6,3,36,33
3,7,1,12,2,4,2,24,44
3,7,1,12,2,0,2,24,33
3,7,1,12,2,0,2,24,50
3,7,1,12,1,4,2,24,28
3,7,1,12,2,0,2,24,33
3,7,1,12,2,8,2,48,90
3,7,0,24,2,6,3,24,11
3,7,0,36,2,2,3,48,29
3,7,1,24,2,2,2,24,12
3,7,1,24,2,4,2,36,26
3,7,1,24,2,0,2,24,12
3,7,0,48,2,7,3,48,10
3,7,1,84,2,0,2,108,54
3,7,1,12,1,2,2,12,45
1,7,3,84,1,8,3,96,19
3,7,0,24,1,0,3,24,86
3,7,1,12,2,2,2,24,33
3,7,0,60,2,3,3,84,33
1,7,3,36,2,6,3,36,2
3,7,0,48,2,7,3,24,38
3,7,1,36,2,0,2,48,31
3,7,1,24,2,0,2,48,66
1,7,1,24,2,8,2,36,12
3,7,1,24,2,2,2,24,40
3,7,0,24,2,0,3,36,26
3,7,1,12,2,2,2,24,52
1,7,1,24,2,4,2,24,4
1,7,0,24,2,7,3,36,17
1,7,0,24,2,7,3,24,4
3,7,1,24,2,0,2,24,17
1,7,0,24,2,7,3,36,18
3,7,1,12,2,0,2,24,39
3,11,1,12,2,4,2,36,40
1,7,0,12,1,8,3,24,31
3,7,1,12,2,4,2,36,32
3,7,1,24,2,1,2,36,27
3,7,0,48,2,1,3,24,59
3,7,1,12,2,0,2,36,57
3,7,0,36,2,1,3,36,6
3,7,1,24,2,2,1,24,9
1,10,3,24,2,2,3,24,36
3,7,0,24,2,6,3,48,37
3,7,0,12,2,1,3,36,39
3,7,0,12,2,2,3,24,25
3,7,0,12,2,3,3,24,32
3,7,1,12,1,0,2,24,17
3,7,1,48,0,0,2,24,42
3,11,1,12,2,5,2,36,43
3,7,0,12,2,1,3,36,62
3,11,0,12,2,0,3,36,43
3,7,0,12,2,7,3,12,91
3,7,0,48,2,7,3,24,42
1,7,0,24,2,4,3,24,11
3,11,1,12,2,4,2,36,43
3,7,0,12,2,1,3,24,30
0,7,0,12,2,3,3,24,39
3,7,0,24,2,6,3,24,5
3,7,0,24,2,3,3,36,11
3,7,0,24,2,6,3,36,16
3,7,1,24,2,2,2,24,73
3,7,0,12,2,1,3,24,32
3,7,1,12,2,1,2,24,31
3,7,0,36,2,7,3,36,62
3,7,0,12,2,5,3,24,26
3,7,0,12,2,6,3,24,43
2,7,1,24,2,0,2,24,18
1,7,0,24,1,5,3,24,12
3,7,0,12,2,4,3,36,64
3,7,0,12,2,2,3,24,11
3,7,0,24,2,0,3,36,18
3,3,3,24,2,3,3,24,108
3,7,1,36,2,0,2,48,108
3,7,0,24,2,3,3,24,18
3,7,0,12,2,0,3,24,21
3,7,1,12,2,4,2,24,21
3,7,1,24,3,5,2,36,7
3,7,0,12,2,7,3,24,22
1,7,0,12,2,5,3,24,29
3,7,1,12,2,1,2,12,11
3,7,0,24,2,6,3,24,95
0,7,1,12,2,1,2,24,28
0,7,0,12,2,7,3,24,28
0,7,0,12,2,1,3,36,52
3,7,1,12,2,0,2,12,24
0,7,1,12,2,1,2,36,38
3,7,1,12,2,2,2,36,57
1,7,3,120,0,1,3,120,5
3,7,1,12,2,4,2,24,25
3,7,1,12,2,5,2,24,24
3,7,0,12,2,1,3,24,26
3,7,0,12,2,3,3,24,27
3,7,0,12,2,3,3,24,24
1,7,0,84,2,0,3,120,87
3,7,0,12,2,3,3,24,35
3,7,1,60,2,0,2,72,20
3,7,1,12,2,1,2,24,13
3,7,0,12,2,1,3,12,48
3,7,1,12,2,0,2,36,63
3,7,0,12,2,6,3,24,7
3,7,0,12,2,0,3,12,4
3,7,1,36,2,1,2,36,8
3,7,1,0,2,2,2,24,66
3,7,0,36,2,0,3,36,6
3,7,1,0,2,2,2,24,63
3,7,0,36,2,3,3,36,89
3,3,1,12,2,0,2,36,51
