intake_type,intake_condition,sex_intake,breed,CoatColor,CoatPattern,age_intake_months,stay_length,intake_type_encoded,intake_condition_encoded,sex_intake_encoded,breed_encoded,CoatColor_encoded,CoatPattern_encoded
Stray,Normal,Male,Other,Other,Other,4,45,2,3,1,2,6,0
Owner_Surrender,Normal,Female,Domestic_Shorthair,Black,Solid,1,111,1,3,0,0,0,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Other,Tabby,0,74,2,3,0,1,6,2
Stray,Normal,Female,Other,Blue,Solid,3,8,2,3,0,2,2,1
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,4,89,1,3,1,1,3,2
Stray,Sick,Female,Domestic_Shorthair,Blue,Tabby,0,85,2,7,0,0,2,2
Owner_Surrender,Normal,Male,Domestic_Shorthair,Black,Solid,36,111,1,3,1,0,0,1
Stray,Nursing,Male,Domestic_Shorthair,White_Mix,Tabby,1,38,2,4,1,0,9,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Blue,Tabby,1,7,2,3,0,1,2,2
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,1,80,2,3,1,0,3,2
Other,Normal,Female,Other,Other,Other,2,4,0,3,0,2,6,0
Owner_Surrender,Normal,Male,Other,Blue,Solid,4,6,1,3,1,2,2,1
Stray,Normal,Female,Other,Other,Other,1,73,2,3,0,2,6,0
Stray,Normal,Female,Domestic_Shorthair_Mix,Calico_or_Calico_mix,Solid,12,10,2,3,0,1,4,1
Owner_Surrender,Normal,Female,Other,White_Mix,Tabby,5,5,1,3,0,2,9,2
Owner_Surrender,Normal,Male,Domestic_Shorthair,Black,Solid,10,9,1,3,1,0,0,1
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Black,Solid,11,2,1,3,1,1,0,1
Other,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,96,89,0,3,0,1,8,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Black_N_White,Solid,2,65,1,3,0,1,1,1
Other,Normal,Female,Other,Other,Solid,12,3,0,3,0,2,6,1
Stray,Normal,Male,Other,Orange,Tabby,24,4,2,3,1,2,5,2
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,3,21,2,3,1,0,0,1
Stray,Injured,Male,Domestic_Shorthair_Mix,Blue,Tabby,11,22,2,1,1,1,2,2
Stray,Normal,Male,Domestic_Shorthair_Mix,Other,Tabby,48,46,2,3,1,1,6,2
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,48,118,1,3,0,1,8,1
Stray,Normal,Female,Other,Other,Other,2,32,2,3,0,2,6,0
Stray,Normal,Female,Domestic_Shorthair_Mix,Black,Solid,3,85,2,3,0,1,0,1
Stray,Normal,Female,Domestic_Shorthair_Mix,White_Mix,Tabby,1,110,2,3,0,1,9,2
Stray,Injured,Male,Other,Black,Solid,1,7,2,1,1,2,0,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Other,Solid,0,56,2,3,1,1,6,1
Stray,Sick,Female,Other,White_Mix,Solid,1,34,2,7,0,2,9,1
Stray,Normal,Female,Domestic_Shorthair,White_Mix,Solid,4,7,2,3,0,0,9,1
Stray,Normal,Female,Other,Blue,Other,12,81,2,3,0,2,2,0
Stray,Normal,Male,Domestic_Shorthair_Mix,White_Mix,Solid,0,72,2,3,1,1,9,1
Stray,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,4,6,2,3,0,0,4,1
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,7,10,1,3,1,1,3,2
Owner_Surrender,Normal,Male,Domestic_Shorthair,White_Mix,Tabby,4,54,1,3,1,0,9,2
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Other,Tabby,7,2,1,3,1,1,6,2
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,24,70,2,3,1,0,0,1
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,3,3,2,3,1,0,3,2
Stray,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,6,31,2,3,0,0,4,1
Stray,Normal,Female,Domestic_Shorthair,White_Mix,Tabby,0,108,2,3,0,0,9,2
Stray,Normal,Female,Other,Other,Other,12,10,2,3,0,2,6,0
Stray,Normal,Female,Domestic_Shorthair,Other,Tabby,0,57,2,3,0,0,6,2
Stray,Sick,Male,Domestic_Shorthair,Brown,Tabby,1,118,2,7,1,0,3,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,Brown,Tabby,1,3,1,3,0,0,3,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Blue,Tabby,9,32,2,3,0,1,2,2
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,1,51,2,3,1,0,1,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Brown,Tabby,24,78,1,3,0,1,3,2
Stray,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,1,14,2,3,0,0,4,1
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,1,18,2,3,1,0,1,1
Owner_Surrender,Normal,Female,Domestic_Shorthair,Blue,Tabby,24,29,1,3,0,0,2,2
Stray,Normal,Male,Domestic_Shorthair,Other,Tabby,1,31,2,3,1,0,6,2
Stray,Normal,Male,Domestic_Shorthair_Mix,Other,Tabby,108,6,2,3,1,1,6,2
Owner_Surrender,Normal,Male,Domestic_Shorthair,Orange,Tabby,1,49,1,3,1,0,5,2
Stray,Normal,Male,Other,Black,Solid,2,142,2,3,1,2,0,1
Stray,Normal,Male,Other,Blue,Solid,36,14,2,3,1,2,2,1
Stray,Normal,Female,Domestic_Shorthair,Blue,Tabby,2,6,2,3,0,0,2,2
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,4,79,2,3,1,0,3,2
Stray,Normal,Male,Domestic_Shorthair_Mix,Black,Solid,1,129,2,3,1,1,0,1
Stray,Injured,Male,Domestic_Shorthair,Brown,Tabby,36,26,2,1,1,0,3,2
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Black_N_White,Solid,60,26,1,3,1,1,1,1
Owner_Surrender,Normal,Female,Other,Brown,Tabby,84,10,1,3,0,2,3,2
Stray,Normal,Male,Other,Brown,Tabby,12,5,2,3,1,2,3,2
Stray,Injured,Female,Other,Other,Other,4,52,2,1,0,2,6,0
Stray,Normal,Male,Other,Brown,Tabby,2,34,2,3,1,2,3,2
Stray,Normal,Male,Other,Orange,Tabby,1,15,2,3,1,2,5,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,Black,Solid,5,2,1,3,0,0,0,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Brown,Tabby,12,60,2,3,0,1,3,2
Owner_Surrender,Normal,Female,Other,Black_N_White,Solid,108,9,1,3,0,2,1,1
Stray,Normal,Female,Domestic_Shorthair,Orange,Tabby,2,10,2,3,0,0,5,2
Stray,Sick,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,96,27,2,7,0,1,8,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Black_N_White,Solid,12,39,2,3,0,1,1,1
Owner_Surrender,Normal,Male,Domestic_Shorthair,Brown,Tabby,1,44,1,3,1,0,3,2
Stray,Sick,Male,Domestic_Shorthair_Mix,Brown,Tabby,1,56,2,7,1,1,3,2
Stray,Normal,Male,Domestic_Shorthair_Mix,White_Mix,Solid,24,23,2,3,1,1,9,1
Owner_Surrender,Normal,Female,Other,Black_N_White,Solid,1,14,1,3,0,2,1,1
Stray,Injured,Male,Domestic_Shorthair,Other,Tabby,24,27,2,1,1,0,6,2
Stray,Normal,Male,Domestic_Shorthair,Blue,Tabby,36,112,2,3,1,0,2,2
Other,Normal,Female,Domestic_Shorthair,Brown,Tabby,24,8,0,3,0,0,3,2
Stray,Normal,Male,Other,Black,Solid,1,34,2,3,1,2,0,1
Stray,Normal,Female,Domestic_Shorthair,Blue,Solid,12,7,2,3,0,0,2,1
Stray,Normal,Female,Other,Blue,Solid,2,52,2,3,0,2,2,1
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,3,105,2,3,1,0,1,1
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,24,4,2,3,1,0,3,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Black,Other,0,67,2,3,0,1,0,0
Stray,Normal,Female,Domestic_Shorthair,Blue,Tabby,1,15,2,3,0,0,2,2
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Black_N_White,Solid,36,27,1,3,1,1,1,1
Stray,Normal,Female,Other,Calico_or_Calico_mix,Solid,1,68,2,3,0,2,4,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Calico_or_Calico_mix,Solid,0,61,2,3,0,1,4,1
Stray,Normal,Male,Other,Black,Other,2,4,2,3,1,2,0,0
Stray,Normal,Female,Domestic_Shorthair_Mix,Brown,Tabby,5,60,2,3,0,1,3,2
Stray,Normal,Male,Other,Black,Solid,12,59,2,3,1,2,0,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Other,Solid,2,7,2,3,1,1,6,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Blue,Tabby,0,62,2,3,0,1,2,2
Stray,Normal,Female,Other,Brown,Tabby,2,28,2,3,0,2,3,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Black_N_White,Solid,7,8,2,3,0,1,1,1
Owner_Surrender,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,2,14,1,3,0,0,1,1
Stray,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,8,6,2,3,0,0,8,1
Owner_Surrender,Normal,Female,Other,Blue,Other,5,56,1,3,0,2,2,0
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,12,1,1,3,0,1,8,1
Owner_Surrender,Normal,Female,Other,Brown,Tabby,36,3,1,3,0,2,3,2
Stray,Normal,Female,Domestic_Shorthair_Mix,White_Mix,Solid,1,35,2,3,0,1,9,1
Owner_Surrender,Normal,Female,Domestic_Shorthair,Other,Tabby,132,1,1,3,0,0,6,2
Owner_Surrender,Normal,Female,Other,Torbie_or_Torbie_mix,Solid,36,6,1,3,0,2,7,1
Stray,Normal,Female,Other,Brown,Tabby,0,66,2,3,0,2,3,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Orange,Tabby,24,21,2,3,0,1,5,2
Stray,Normal,Male,Domestic_Shorthair,Black,Tabby,1,38,2,3,1,0,0,2
Other,Sick,Female,Other,Brown,Tabby,1,42,0,7,0,2,3,2
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,7,38,2,3,1,0,5,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,1,44,2,3,0,1,8,1
Stray,Injured,Female,Domestic_Shorthair,Black,Solid,2,70,2,1,0,0,0,1
Stray,Nursing,Male,Domestic_Shorthair_Mix,Brown,Tabby,0,73,2,4,1,1,3,2
Owner_Surrender,Normal,Female,Other,Other,Solid,12,28,1,3,0,2,6,1
Owner_Surrender,Normal,Male,Domestic_Shorthair,Other,Tabby,1,22,1,3,1,0,6,2
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,1,81,2,3,1,0,1,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,8,16,2,3,1,1,3,2
Stray,Normal,Male,Domestic_Shorthair_Mix,Other,Tabby,1,12,2,3,1,1,6,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,Other,Other,24,10,1,3,0,0,6,0
Stray,Normal,Female,Domestic_Shorthair_Mix,Brown,Tabby,0,48,2,3,0,1,3,2
Owner_Surrender,Nursing,Male,Domestic_Shorthair,Other,Tabby,0,63,1,4,1,0,6,2
Stray,Nursing,Male,Domestic_Shorthair,White_Mix,Solid,1,31,2,4,1,0,9,1
Stray,Other,Male,Domestic_Shorthair_Mix,White_Mix,Tabby,1,113,2,5,1,1,9,2
Stray,Normal,Female,Domestic_Shorthair,Black,Solid,4,94,2,3,0,0,0,1
Stray,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,1,83,2,3,0,0,8,1
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Black,Solid,12,24,1,3,1,1,0,1
Stray,Injured,Male,Domestic_Shorthair_Mix,Brown,Tabby,0,69,2,1,1,1,3,2
Stray,Normal,Male,Domestic_Shorthair,Blue,Solid,1,51,2,3,1,0,2,1
Owner_Surrender,Sick,Male,Domestic_Shorthair_Mix,Orange,Tabby,10,7,1,7,1,1,5,2
Stray,Normal,Female,Domestic_Shorthair,Other,Tabby,1,63,2,3,0,0,6,2
Stray,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,4,97,2,3,1,1,3,2
Stray,Injured,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,1,21,2,1,0,0,4,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Black,Solid,12,94,2,3,1,1,0,1
Owner_Surrender,Normal,Female,Domestic_Shorthair,Black,Solid,3,54,1,3,0,0,0,1
Other,Normal,Female,Other,Black_N_White,Solid,12,19,0,3,0,2,1,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Calico_or_Calico_mix,Solid,96,110,1,3,0,1,4,1
Stray,Normal,Female,Other,Orange,Tabby,1,38,2,3,0,2,5,2
Stray,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,24,7,2,3,1,1,3,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,White_Mix,Solid,2,5,1,3,0,0,9,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Other,Tabby,4,18,2,3,0,1,6,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Black,Solid,24,4,2,3,0,1,0,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Blue,Tabby,1,124,2,3,0,1,2,2
Owner_Surrender,Normal,Female,Other,Tortie_or_Tortie_mix,Solid,72,4,1,3,0,2,8,1
Stray,Nursing,Female,Other,Other,Other,1,72,2,4,0,2,6,0
Stray,Nursing,Male,Domestic_Shorthair_Mix,Other,Tabby,0,69,2,4,1,1,6,2
Stray,Sick,Male,Other,Black,Solid,108,92,2,7,1,2,0,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,36,14,2,3,1,1,3,2
Stray,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,24,92,2,3,0,0,4,1
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,24,103,2,3,0,0,1,1
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,1,31,2,3,1,0,0,1
Stray,Normal,Female,Other,Other,Tabby,3,6,2,3,0,2,6,2
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,1,43,2,3,1,0,0,1
Stray,Normal,Female,Other,Black,Tabby,1,28,2,3,0,2,0,2
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,2,23,2,3,1,0,3,2
Stray,Normal,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,1,24,2,3,0,0,7,1
Stray,Normal,Male,Other,Blue,Tabby,1,50,2,3,1,2,2,2
Stray,Nursing,Male,Domestic_Shorthair,Black,Other,0,53,2,4,1,0,0,0
Stray,Normal,Male,Other,Blue,Tabby,0,85,2,3,1,2,2,2
Stray,Nursing,Female,Other,White_Mix,Other,0,44,2,4,0,2,9,0
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Black,Solid,4,33,1,3,0,1,0,1
Other,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,24,9,0,3,1,0,1,1
Owner_Surrender,Normal,Male,Domestic_Shorthair,Black,Solid,2,13,1,3,1,0,0,1
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,1,90,2,3,1,0,5,2
Stray,Nursing,Female,Domestic_Shorthair_Mix,Black,Solid,1,44,2,4,0,1,0,1
Owner_Surrender,Normal,Male,Domestic_Shorthair,Brown,Tabby,12,12,1,3,1,0,3,2
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Brown,Tabby,108,7,1,3,0,1,3,2
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Blue,Solid,72,66,1,3,0,1,2,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,0,69,2,3,0,1,8,1
Stray,Normal,Female,Domestic_Shorthair,Blue,Tabby,1,35,2,3,0,0,2,2
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,168,17,2,3,0,0,3,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Blue,Solid,6,6,2,3,0,1,2,1
Owner_Surrender,Normal,Female,Other,Black_N_White,Solid,2,32,1,3,0,2,1,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Orange,Tabby,24,45,2,3,0,1,5,2
Other,Normal,Female,Domestic_Shorthair_Mix,White_Mix,Tabby,144,10,0,3,0,1,9,2
Stray,Normal,Male,Other,Other,Other,8,6,2,3,1,2,6,0
Stray,Normal,Male,Other,Brown,Tabby,1,77,2,3,1,2,3,2
Stray,Normal,Female,Other,Blue,Tabby,0,44,2,3,0,2,2,2
Stray,Normal,Male,Domestic_Shorthair,Blue,Tabby,1,51,2,3,1,0,2,2
Owner_Surrender,Normal,Male,Other,Brown,Tabby,2,13,1,3,1,2,3,2
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,2,121,2,3,1,0,5,2
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Black_N_White,Solid,1,52,1,3,1,1,1,1
Other,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,24,35,0,3,0,0,4,1
Owner_Surrender,Normal,Female,Other,Black_N_White,Solid,6,14,1,3,0,2,1,1
Stray,Normal,Female,Other,Blue,Other,2,61,2,3,0,2,2,0
Owner_Surrender,Normal,Male,Other,Brown,Tabby,120,84,1,3,1,2,3,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Torbie_or_Torbie_mix,Solid,36,5,2,3,0,1,7,1
Stray,Nursing,Male,Domestic_Shorthair,White_Mix,Tabby,1,44,2,4,1,0,9,2
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,96,27,1,3,0,1,8,1
Stray,Normal,Male,Other,Other,Other,1,23,2,3,1,2,6,0
Stray,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,12,8,2,3,1,1,3,2
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,12,26,2,3,1,0,1,1
Owner_Surrender,Normal,Female,Domestic_Shorthair,Blue,Solid,1,4,1,3,0,0,2,1
Owner_Surrender,Normal,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,1,13,1,3,0,0,7,1
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,5,11,2,3,0,0,1,1
Other,Normal,Female,Other,Other,Other,96,33,0,3,0,2,6,0
Stray,Neonatal,Male,Other,Torbie_or_Torbie_mix,Solid,0,91,2,2,1,2,7,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Other,Tabby,12,16,2,3,0,1,6,2
Stray,Nursing,Female,Domestic_Shorthair,White_Mix,Solid,1,52,2,4,0,0,9,1
Stray,Sick,Male,Domestic_Shorthair,Brown,Tabby,8,27,2,7,1,0,3,2
Stray,Normal,Male,Domestic_Shorthair_Mix,Black_N_White,Solid,3,45,2,3,1,1,1,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Black_N_White,Solid,36,59,2,3,1,1,1,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Torbie_or_Torbie_mix,Solid,12,52,1,3,0,1,7,1
Owner_Surrender,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,6,4,1,3,0,0,4,1
Owner_Surrender,Normal,Female,Domestic_Shorthair,Other,Tabby,3,0,1,3,0,0,6,2
Owner_Surrender,Normal,Female,Other,Tortie_or_Tortie_mix,Other,1,3,1,3,0,2,8,0
Stray,Injured,Male,Domestic_Shorthair,Black,Solid,1,74,2,1,1,0,0,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Other,Solid,36,5,2,3,1,1,6,1
Stray,Normal,Female,Domestic_Shorthair,Orange,Tabby,1,42,2,3,0,0,5,2
Owner_Surrender,Normal,Male,Other,Black_N_White,Solid,2,3,1,3,1,2,1,1
Owner_Surrender,Normal,Male,Domestic_Shorthair,White_Mix,Solid,1,65,1,3,1,0,9,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Brown,Tabby,6,5,1,3,0,1,3,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,1,7,1,3,0,0,7,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Blue,Tabby,2,9,2,3,1,1,2,2
Stray,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,0,101,2,3,1,1,3,2
Stray,Normal,Female,Other,Black,Solid,1,31,2,3,0,2,0,1
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,12,15,2,3,0,0,3,2
Owner_Surrender,Normal,Male,Other,White_Mix,Solid,9,6,1,3,1,2,9,1
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,5,6,2,3,1,0,3,2
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,1,55,2,3,1,0,5,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Orange,Tabby,6,8,2,3,0,1,5,2
Stray,Normal,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,1,4,2,3,0,0,7,1
Stray,Injured,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,1,19,2,1,0,0,8,1
Stray,Normal,Female,Other,Tortie_or_Tortie_mix,Solid,4,6,2,3,0,2,8,1
Stray,Injured,Female,Other,Black_N_White,Solid,120,111,2,1,0,2,1,1
Owner_Surrender,Normal,Male,Other,White_Mix,Solid,120,9,1,3,1,2,9,1
Stray,Injured,Male,Domestic_Shorthair,Black_N_White,Solid,7,19,2,1,1,0,1,1
Owner_Surrender,Normal,Female,Domestic_Shorthair,Brown,Tabby,60,9,1,3,0,0,3,2
Stray,Normal,Male,Domestic_Shorthair,Other,Tabby,2,46,2,3,1,0,6,2
Stray,Injured,Female,Domestic_Shorthair,Brown,Tabby,1,150,2,1,0,0,3,2
Owner_Surrender,Normal,Male,Other,Brown,Tabby,60,8,1,3,1,2,3,2
Stray,Normal,Male,Domestic_Shorthair_Mix,Black,Solid,5,13,2,3,1,1,0,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Black,Solid,12,10,2,3,0,1,0,1
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,4,7,2,3,0,0,1,1
Other,Normal,Female,Domestic_Shorthair,Blue,Solid,24,62,0,3,0,0,2,1
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,2,142,2,3,1,0,0,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Black_N_White,Solid,72,45,2,3,0,1,1,1
Owner_Surrender,Injured,Female,Domestic_Shorthair,Brown,Tabby,24,34,1,1,0,0,3,2
Stray,Normal,Male,Domestic_Shorthair,Blue,Solid,3,9,2,3,1,0,2,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Blue,Tabby,4,9,2,3,1,1,2,2
Stray,Normal,Female,Other,Calico_or_Calico_mix,Solid,0,53,2,3,0,2,4,1
Owner_Surrender,Normal,Female,Other,Black_N_White,Solid,96,24,1,3,0,2,1,1
Stray,Normal,Female,Other,Tortie_or_Tortie_mix,Solid,1,37,2,3,0,2,8,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Orange,Tabby,48,25,2,3,1,1,5,2
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,3,9,2,3,1,0,3,2
Stray,Normal,Male,Domestic_Shorthair_Mix,Orange,Tabby,0,47,2,3,1,1,5,2
Stray,Normal,Male,Domestic_Shorthair_Mix,Black_N_White,Solid,3,3,2,3,1,1,1,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,24,16,2,3,1,1,3,2
Owner_Surrender,Normal,Male,Domestic_Shorthair,Blue,Solid,24,57,1,3,1,0,2,1
Stray,Sick,Female,Domestic_Shorthair,Blue,Solid,1,38,2,7,0,0,2,1
Owner_Surrender,Normal,Female,Other,White_Mix,Solid,1,28,1,3,0,2,9,1
Stray,Nursing,Male,Domestic_Shorthair,Orange,Tabby,0,61,2,4,1,0,5,2
Owner_Surrender,Normal,Female,Other,Orange,Tabby,120,6,1,3,0,2,5,2
Stray,Sick,Male,Domestic_Shorthair,Black,Solid,60,6,2,7,1,0,0,1
Stray,Normal,Female,Other,Calico_or_Calico_mix,Other,8,32,2,3,0,2,4,0
Stray,Injured,Female,Domestic_Shorthair_Mix,Black,Solid,7,26,2,1,0,1,0,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Blue,Tabby,12,9,2,3,0,1,2,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Blue,Solid,24,94,2,3,0,1,2,1
Stray,Normal,Female,Domestic_Shorthair,White_Mix,Solid,1,39,2,3,0,0,9,1
Stray,Normal,Female,Domestic_Shorthair,Other,Tabby,0,61,2,3,0,0,6,2
Stray,Nursing,Female,Domestic_Shorthair_Mix,Black,Solid,12,55,2,4,0,1,0,1
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,1,85,2,3,0,0,3,2
Stray,Normal,Female,Other,Black_N_White,Solid,1,54,2,3,0,2,1,1
Owner_Surrender,Normal,Male,Other,Other,Other,48,6,1,3,1,2,6,0
Stray,Normal,Male,Other,Orange,Tabby,1,6,2,3,1,2,5,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,36,63,1,3,0,0,8,1
Stray,Normal,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,12,22,2,3,0,0,7,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Black_N_White,Solid,24,7,2,3,1,1,1,1
Owner_Surrender,Normal,Male,Domestic_Shorthair,Brown,Tabby,12,9,1,3,1,0,3,2
Stray,Normal,Female,Domestic_Shorthair,Black,Solid,1,14,2,3,0,0,0,1
Stray,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,2,11,2,3,0,0,8,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,0,104,2,3,0,1,8,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Blue,Tabby,5,79,2,3,1,1,2,2
Owner_Surrender,Normal,Male,Domestic_Shorthair,White_Mix,Solid,3,4,1,3,1,0,9,1
Stray,Normal,Male,Other,Blue,Solid,1,64,2,3,1,2,2,1
Stray,Normal,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,1,32,2,3,0,0,7,1
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,24,106,2,3,0,0,3,2
Owner_Surrender,Normal,Female,Other,Black_N_White,Solid,12,2,1,3,0,2,1,1
Stray,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,1,21,2,3,0,0,4,1
Stray,Normal,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,1,89,2,3,0,0,7,1
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,5,10,2,3,1,0,1,1
Stray,Nursing,Male,Domestic_Shorthair_Mix,White_Mix,Tabby,1,33,2,4,1,1,9,2
Stray,Normal,Male,Domestic_Shorthair,Other,Solid,3,18,2,3,1,0,6,1
Owner_Surrender,Normal,Male,Other,Blue,Solid,1,17,1,3,1,2,2,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,4,3,2,3,1,1,3,2
Owner_Surrender,Normal,Female,Other,Other,Other,36,17,1,3,0,2,6,0
