simplified_color,simplified_sex,intake_age,simplified_condition,simplified_type,simplified_breed,simplified_size,days_in_shelter,simplified_color_encoded,simplified_sex_encoded,simplified_condition_encoded,simplified_type_encoded,simplified_breed_encoded,simplified_size_encoded
MIX,FEMALE,6,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,31,6,0,1,1,1,2
GRAY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,8,3,1,0,2,1,0
GRAY_TABBY,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,15,5,1,2,2,1,0
GRAY_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,27,5,0,0,2,1,2
BLACK_N_WHITE,FEMALE,4,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,20,1,0,0,2,1,2
BLACK,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,17,0,0,1,1,1,0
BLACK,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,58,0,0,0,1,1,2
TORTIE,FEMALE,9,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,26,10,0,0,2,1,2
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,6,2,1,0,1,1,2
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,22,2,0,0,1,1,0
BLACK,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,50,0,1,1,2,1,0
GRAY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,49,3,1,1,2,1,0
BLACK_N_WHITE,FEMALE,0,ILL,OTHER,DOMESTIC_SHORT_HAIR,SMALL,29,1,0,1,0,1,2
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,29,2,1,0,2,1,2
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,3,1,1,0,2,1,2
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,18,2,1,0,2,1,2
OTHER,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,3,8,1,0,2,0,0
ORG_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,34,7,1,1,2,1,0
GRAY_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,34,4,0,0,1,1,2
BRN_TABBY,FEMALE,0,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,9,2,0,2,1,1,0
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,20,1,0,0,2,0,0
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,48,2,1,0,2,1,2
MIX,MALE,7,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,33,6,1,0,2,1,2
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,48,1,1,0,2,1,0
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,24,0,1,0,2,0,0
BRN_TABBY,FEMALE,3,HEALTHY,OTHER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,26,2,0,0,0,0,2
GRAY_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,5,5,1,0,1,0,0
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,12,0,1,0,2,1,0
MIX,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,5,6,1,0,1,0,0
BRN_TABBY,FEMALE,1,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,19,2,0,0,2,0,2
BRN_TABBY,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,21,2,1,0,2,1,2
BLACK_N_WHITE,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,OTHER,22,1,1,0,2,1,1
TORTIE,FEMALE,6,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,12,10,0,2,1,1,2
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,28,2,1,0,2,0,0
ORG_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,32,7,1,0,1,1,0
BLACK,FEMALE,1,OTHER,OTHER,DOMESTIC_SHORT_HAIR,OTHER,80,0,0,2,0,1,1
ORG_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,36,7,0,2,2,0,2
OTHER,FEMALE,7,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,12,8,0,0,2,0,2
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,41,0,1,0,2,0,0
MIX,FEMALE,1,HEALTHY,STRAY,OTHER,SMALL,17,6,0,0,2,2,2
BLACK,FEMALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,21,0,0,0,1,1,2
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,4,0,1,0,2,0,0
MIX,MALE,0,HEALTHY,OWNER SURRENDER,OTHER,KITTN,7,6,1,0,1,2,0
GRAY_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,46,5,1,1,2,1,2
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,OTHER,7,2,0,0,1,1,1
BLACK_N_WHITE,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,40,1,1,2,2,1,0
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,15,6,0,0,2,1,0
BRN_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,19,2,0,2,2,1,0
BRN_TABBY,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,22,2,1,0,2,1,2
GRAY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,34,3,1,0,2,1,0
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,24,2,1,0,2,0,0
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,17,0,1,0,2,1,2
BLACK_N_WHITE,MALE,3,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,23,1,1,0,1,1,2
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,46,1,1,1,2,1,0
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,16,2,1,0,2,1,0
GRAY,MALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,6,3,1,0,1,1,2
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,72,2,0,1,2,1,0
BRN_TABBY,FEMALE,5,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,40,2,0,0,2,1,2
BRN_TABBY,FEMALE,6,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,25,2,0,0,1,1,2
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,55,6,0,0,1,1,0
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,26,6,0,0,2,1,2
BRN_TABBY,MALE,5,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,16,2,1,1,2,1,2
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,13,2,1,0,2,1,2
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,12,2,0,0,2,0,0
GRAY_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,33,5,1,1,2,1,0
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,9,10,0,0,2,1,0
GRAY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,7,3,0,0,1,1,0
OTHER_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,81,9,1,1,2,1,0
GRAY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,20,3,1,0,1,1,0
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,8,0,1,0,1,0,0
TORTIE,FEMALE,9,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,30,10,0,1,2,1,2
BLACK,FEMALE,3,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,65,0,0,0,2,1,2
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,9,0,1,0,2,1,2
BRN_TABBY,MALE,2,HEALTHY,OTHER,OTHER,SMALL,34,2,1,0,0,2,2
TORTIE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,75,10,0,1,2,1,0
OTHER,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,22,8,1,2,2,1,0
MIX,MALE,6,HEALTHY,STRAY,OTHER,SMALL,14,6,1,0,2,2,2
ORG_TABBY,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,13,7,0,0,2,1,2
MIX,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,14,6,1,2,2,1,0
OTHER_TABBY,FEMALE,1,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,16,9,0,0,0,1,2
BLACK_N_WHITE,FEMALE,5,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,1,1,0,0,0,1,2
BRN_TABBY,FEMALE,2,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,31,2,0,0,2,1,2
BLACK,FEMALE,1,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,5,0,0,0,0,1,2
ORG_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,29,7,1,1,2,1,0
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,37,10,0,0,2,1,0
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,16,2,0,0,2,0,0
BLACK,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,77,0,0,1,2,1,0
GRAY_N_WHITE,FEMALE,2,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,77,4,0,1,2,1,2
BLACK_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,2,1,0,0,1,1,0
BLACK_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,4,1,0,0,1,1,2
GRAY_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,50,4,0,0,2,1,2
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,26,0,1,0,2,1,2
GRAY_N_WHITE,MALE,2,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,85,4,1,0,0,1,2
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,39,2,0,1,2,1,0
OTHER,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,70,8,1,2,2,1,2
BLACK_N_WHITE,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,40,1,0,1,1,1,0
BLACK_N_WHITE,FEMALE,4,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,18,1,0,0,1,0,2
GRAY_TABBY,MALE,0,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,8,5,1,2,1,1,0
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,33,2,0,1,2,1,0
BLACK_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,9,1,0,0,1,1,0
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,16,0,1,0,1,1,0
BLACK_N_WHITE,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,59,1,0,2,2,1,0
BRN_TABBY,MALE,2,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,23,2,1,0,1,1,2
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,77,1,1,0,2,1,0
BLACK,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,15,0,0,0,2,1,0
ORG_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,22,7,0,0,1,1,2
BLACK,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,50,0,0,0,1,1,0
GRAY_TABBY,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,65,5,1,1,2,0,0
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,14,2,1,0,1,1,0
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,14,0,1,0,1,1,0
BRN_TABBY,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,30,2,0,0,2,1,2
BRN_TABBY,MALE,0,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,31,2,1,2,1,1,0
BLACK,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,7,0,0,0,2,1,2
OTHER,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,52,8,1,2,2,1,0
BLACK,MALE,4,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,14,0,1,1,1,1,2
OTHER_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,31,9,1,0,2,1,0
OTHER_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,7,9,0,0,2,1,0
BLACK,FEMALE,2,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,53,0,0,0,2,1,2
GRAY_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,5,5,1,0,1,0,0
BLACK,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,37,0,1,1,2,1,0
BRN_TABBY,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,19,2,0,0,2,1,2
BRN_TABBY,MALE,8,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,57,2,1,1,1,1,2
BLACK,MALE,6,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,59,0,1,0,2,1,2
BRN_TABBY,FEMALE,2,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,17,2,0,0,2,0,2
OTHER,FEMALE,1,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,52,8,0,2,2,1,2
OTHER,FEMALE,8,HEALTHY,OWNER SURRENDER,OTHER,SMALL,14,8,0,0,1,2,2
BLACK,MALE,0,ILL,OTHER,DOMESTIC_SHORT_HAIR,KITTN,48,0,1,1,0,1,0
GRAY_N_WHITE,FEMALE,5,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,15,4,0,0,1,1,2
MIX,FEMALE,0,ILL,OWNER SURRENDER,OTHER,KITTN,24,6,0,1,1,2,0
ORG_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,18,7,1,0,1,0,0
GRAY_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,13,5,0,0,2,1,2
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,14,2,0,0,1,1,0
BRN_TABBY,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,87,2,0,1,1,1,0
BLACK_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,3,1,0,0,1,1,0
TORTIE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,51,10,0,1,2,1,0
MIX,FEMALE,5,HEALTHY,OTHER,OTHER,SMALL,31,6,0,0,0,2,2
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,23,1,0,0,2,1,0
GRAY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,9,3,0,0,2,1,0
BRN_TABBY,FEMALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,11,2,0,0,0,1,0
BLACK,MALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,32,0,1,1,1,1,0
BLACK_N_WHITE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,41,1,0,1,2,1,0
GRAY_N_WHITE,FEMALE,3,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,30,4,0,0,0,1,2
ORG_TABBY,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,28,7,0,1,1,1,0
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,15,10,0,0,2,1,2
TORTIE,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,16,10,0,2,2,1,0
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,62,2,0,1,2,1,2
BRN_TABBY,FEMALE,0,OTHER,OTHER,DOMESTIC_SHORT_HAIR,KITTN,2,2,0,2,0,1,0
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,14,2,1,0,2,1,2
OTHER,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,44,8,1,1,2,1,0
BRN_TABBY,FEMALE,6,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,16,2,0,1,2,1,2
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,6,2,1,0,2,0,0
GRAY_N_WHITE,FEMALE,0,ILL,OTHER,DOMESTIC_SHORT_HAIR,KITTN,49,4,0,1,0,1,0
BLACK_N_WHITE,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,23,1,1,0,1,1,0
GRAY_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,8,5,0,0,2,1,0
MIX,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,44,6,0,1,2,1,0
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,8,0,1,0,1,1,2
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,27,2,0,0,2,1,0
GRAY_TABBY,MALE,2,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,32,5,1,1,2,1,2
MIX,FEMALE,0,HEALTHY,STRAY,OTHER,SMALL,15,6,0,0,2,2,2
TORTIE,FEMALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,10,10,0,0,1,1,2
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,27,2,0,1,2,1,0
BLACK,MALE,1,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,18,0,1,0,2,0,2
BLACK_N_WHITE,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,23,1,1,0,0,1,0
ORG_TABBY,MALE,1,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,64,7,1,0,2,0,2
MIX,MALE,0,OTHER,OTHER,OTHER,SMALL,40,6,1,2,0,2,2
MIX,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,23,6,1,0,0,1,2
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,14,2,0,0,2,1,2
TORTIE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,63,10,0,1,2,1,0
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,7,2,1,0,1,1,0
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,2,7,1,0,2,0,0
BLACK_N_WHITE,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,8,1,1,0,1,1,0
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,19,0,1,0,2,1,0
BLACK,MALE,0,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,14,0,1,2,2,0,0
BLACK_N_WHITE,MALE,9,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,29,1,1,0,2,1,2
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,21,1,1,1,2,1,0
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,15,2,1,0,1,1,0
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,4,2,1,0,1,1,0
GRAY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,38,3,1,1,2,1,0
BRN_TABBY,MALE,2,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,36,2,1,2,2,1,2
BRN_TABBY,FEMALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,16,2,0,0,0,1,0
BLACK_N_WHITE,FEMALE,0,OTHER,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,17,1,0,2,1,0,0
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,17,2,1,0,1,1,0
ORG_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,40,7,1,1,2,1,0
MIX,MALE,0,ILL,STRAY,OTHER,SMALL,13,6,1,1,2,2,2
MIX,MALE,1,HEALTHY,OTHER,OTHER,SMALL,19,6,1,0,0,2,2
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,13,1,1,0,2,1,2
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,66,2,0,0,2,1,0
MIX,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,38,6,0,1,2,1,0
BLACK,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,19,0,0,0,2,1,2
MIX,MALE,2,ILL,OWNER SURRENDER,OTHER,SMALL,51,6,1,1,1,2,2
ORG_TABBY,MALE,6,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,13,7,1,0,1,1,2
BRN_TABBY,MALE,1,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,22,2,1,0,2,0,2
BRN_TABBY,FEMALE,6,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,9,2,0,2,1,1,2
OTHER,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,45,8,0,0,2,1,2
ORG_TABBY,MALE,4,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,9,7,1,0,2,1,2
GRAY_TABBY,MALE,0,OTHER,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,7,5,1,2,1,0,0
BLACK,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,57,0,1,2,2,1,0
BLACK,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,28,0,1,0,2,1,2
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,15,2,0,0,2,1,2
TORTIE,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,37,10,0,2,2,1,0
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,83,2,1,1,2,1,0
GRAY_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,53,5,0,0,2,1,0
GRAY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,2,3,0,0,2,1,0
BLACK_N_WHITE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,39,1,0,1,2,1,0
BLACK,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,43,0,1,0,0,1,2
BRN_TABBY,FEMALE,2,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,30,2,0,2,2,1,2
ORG_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,12,7,1,0,1,1,0
GRAY_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,15,5,0,0,1,1,0
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,23,2,0,0,2,1,0
GRAY_TABBY,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,8,5,1,2,2,1,2
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,45,1,1,0,2,0,0
BRN_TABBY,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,14,2,1,0,2,1,2
BLACK,MALE,10,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,20,0,1,0,1,1,2
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,17,2,0,0,2,1,0
