age,days_stayed,simplified_color_black,simplified_color_gray,simplified_color_other,simplified_color_tabby,simplified_color_white,simplified_sex_female,simplified_sex_male,simplified_condition_ill_mild,simplified_condition_ill_severe,simplified_condition_injured,simplified_condition_normal,simplified_condition_other,simplified_condition_under_weight,simplified_type_other,simplified_type_owner_surrender,simplified_type_stray
4,78,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9,6,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
11,30,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2,13,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,47,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
2,120,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1,85,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8,9,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
3,38,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3,38,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,97,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,40,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,39,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
0,17,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,49,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,167,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,8,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2,112,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,91,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
8,85,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
0,124,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
8,97,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3,56,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0,72,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,72,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,43,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,63,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,64,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,85,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
12,45,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,46,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3,60,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
14,65,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
13,29,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
11,132,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
14,15,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
9,60,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
9,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
8,16,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7,18,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
8,99,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
7,42,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7,30,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
8,83,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
9,175,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
10,132,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
8,31,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
13,65,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
11,103,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
12,62,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
11,266,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
6,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
9,183,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
6,31,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
6,19,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
6,8,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
6,56,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
6,48,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
6,43,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
9,42,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
7,13,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6,42,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
6,83,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
7,110,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6,26,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
6,79,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
6,20,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
8,48,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6,100,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
6,69,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
6,10,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
6,12,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
10,15,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
7,78,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
7,52,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
11,38,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6,59,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6,38,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6,62,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
8,47,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
9,72,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
6,35,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
6,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
6,51,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
11,129,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
10,43,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
6,104,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
6,13,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
7,21,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
12,103,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
6,25,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
13,13,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
8,50,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
7,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
9,34,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
6,139,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
8,18,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
6,8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
7,44,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
7,148,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
7,7,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
10,76,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
5,36,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
5,24,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
5,19,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
5,254,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
12,28,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6,112,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
5,83,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
5,12,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,11,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
5,49,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
9,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
7,60,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
5,30,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5,12,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
8,261,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
5,61,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
5,8,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
6,62,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
5,6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5,109,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
10,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
5,30,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6,14,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
13,59,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
5,64,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
6,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,11,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
6,21,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5,41,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9,119,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
5,45,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
5,54,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8,165,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
5,70,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5,18,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
6,18,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
7,15,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
5,169,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
10,122,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
5,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
11,139,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
7,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
5,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
14,37,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
11,52,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4,212,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
4,83,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4,37,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,11,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
4,10,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
4,42,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
4,14,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
4,18,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4,11,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4,40,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
4,32,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
4,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4,19,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,13,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
4,46,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
4,184,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
4,8,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
4,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,40,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,159,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4,6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
8,130,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
4,238,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,181,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,210,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
9,43,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
4,192,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,201,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4,34,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4,49,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,49,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
4,206,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
4,33,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4,85,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9,140,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
4,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
4,136,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,27,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4,80,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,10,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4,98,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4,112,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
4,69,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4,68,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,53,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,118,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,100,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4,61,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,70,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
4,83,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,95,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
4,62,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
4,73,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4,21,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4,102,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4,42,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
4,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
4,34,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4,64,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,74,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
4,92,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
5,56,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4,64,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,102,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,71,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,14,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5,17,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,21,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4,34,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,20,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
4,32,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,17,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4,22,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
4,28,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,16,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4,15,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
4,61,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6,7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
6,51,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
5,8,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5,43,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
5,8,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
4,21,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
4,22,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
4,12,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
4,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,8,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
4,10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,73,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5,22,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
5,217,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3,36,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3,19,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3,13,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
6,27,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3,47,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10,72,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3,61,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3,20,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,184,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3,16,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
8,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3,12,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
8,184,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3,41,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3,17,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3,123,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3,16,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3,10,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3,21,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
3,21,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3,34,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,71,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
3,36,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3,101,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
8,19,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3,27,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3,10,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4,14,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3,19,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
3,14,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3,25,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3,62,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3,14,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3,14,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3,27,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
7,30,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
5,55,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4,77,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3,14,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
3,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4,6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3,77,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4,241,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3,14,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3,249,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
11,162,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,113,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
5,125,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
10,102,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2,11,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4,17,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
2,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2,53,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
8,239,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3,41,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2,35,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,98,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2,59,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
3,85,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2,23,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
2,191,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
2,77,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,30,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2,12,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2,18,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
5,20,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2,133,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3,188,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2,39,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2,102,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,39,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,116,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
10,43,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4,29,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2,72,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3,101,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,19,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2,9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2,43,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
3,118,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2,25,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2,84,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
7,114,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2,18,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2,54,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
2,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
3,81,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2,32,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
2,30,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2,33,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
9,171,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
8,25,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3,22,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
9,113,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
5,27,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2,6,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4,181,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4,48,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,38,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4,6,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
6,25,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4,44,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2,112,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
12,26,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
5,31,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,20,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1,39,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
8,18,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
2,14,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2,14,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,97,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,96,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1,98,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
4,75,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1,56,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,87,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
3,68,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5,105,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
